pp,ap,mp,kp1,kp2
1,11,32,0,0
1,11,32,0,0
1,16,189,0,0
1,16,32,0,0
1,16,57,0,0
1,16,32,0,0
1,16,8,0,0
1,16,26,0,0
1,16,23,0,0
1,18,189,0,0
1,18,32,0,0
1,18,57,0,0
1,18,32,0,0
1,18,8,0,0
1,18,23,0,0
1,18,189,0,0
1,18,32,0,0
1,18,57,0,0
1,18,32,0,0
1,18,8,0,0
1,18,26,0,0
1,18,23,0,0
2,19,189,0,0
2,19,32,0,0
2,19,57,0,0
2,19,32,0,0
2,19,8,0,0
2,19,23,0,0
2,19,189,0,0
2,19,32,0,0
2,19,57,0,0
2,19,32,0,0
2,19,8,0,0
2,19,26,0,0
2,19,23,0,0
2,11,125,0,0
2,11,33,0,0
2,16,186,0,0
2,16,125,0,0
2,16,54,0,0
2,16,33,0,0
2,16,9,0,0
2,16,26,0,0
2,18,186,0,0
2,18,125,0,0
2,18,54,0,0
2,18,33,0,0
2,18,9,0,0
2,18,186,0,0
2,18,125,0,0
2,18,54,0,0
2,18,33,0,0
2,18,9,0,0
2,18,26,0,0
1,19,186,0,0
1,19,125,0,0
1,19,54,0,0
1,19,33,0,0
1,19,9,0,0
1,19,186,0,0
1,19,125,0,0
1,19,54,0,0
1,19,33,0,0
1,19,9,0,0
1,19,26,0,0
1,16,186,0,0
1,14,186,138,0
1,12,186,131,0
1,16,37,0,0
1,14,37,138,0
1,12,37,131,0
1,16,54,0,0
1,14,54,138,0
1,12,54,131,0
1,16,36,0,0
1,14,36,138,0
1,12,36,131,0
1,16,9,0,0
1,14,9,138,0
1,12,9,131,0
1,16,26,0,0
1,14,26,138,0
1,12,26,131,0
1,18,186,138,131
1,18,37,138,131
1,18,54,138,131
1,18,36,138,131
1,18,9,138,131
1,18,26,138,131
2,19,186,138,131
2,19,37,138,131
2,19,54,138,131
2,19,36,138,131
2,19,9,138,131
2,19,26,138,131
2,15,186,135,0
2,13,186,131,0
2,15,37,135,0
2,13,37,131,0
2,15,54,135,0
2,13,54,131,0
2,15,36,135,0
2,13,36,131,0
2,15,9,135,0
2,13,9,131,0
2,15,26,135,0
2,13,26,131,0
2,16,189,0,0
2,14,189,139,0
2,12,189,131,0
2,16,31,0,0
2,14,31,139,0
2,12,31,131,0
2,16,57,0,0
2,14,57,139,0
2,12,57,131,0
2,16,35,0,0
2,14,35,139,0
2,12,35,131,0
2,16,8,0,0
2,14,8,139,0
2,12,8,131,0
2,16,26,0,0
2,14,26,139,0
2,12,26,131,0
2,16,23,0,0
2,14,23,139,0
2,12,23,131,0
2,18,189,139,131
2,18,31,139,131
2,18,57,139,131
2,18,35,139,131
2,18,8,139,131
2,18,26,139,131
2,18,23,139,131
1,19,189,139,131
1,19,31,139,131
1,19,57,139,131
1,19,35,139,131
1,19,8,139,131
1,19,26,139,131
1,19,23,139,131
1,15,189,136,0
1,13,189,131,0
1,15,31,136,0
1,13,31,131,0
1,15,57,136,0
1,13,57,131,0
1,15,35,136,0
1,13,35,131,0
1,15,8,136,0
1,13,8,131,0
1,15,26,136,0
1,13,26,131,0
1,15,23,136,0
1,13,23,131,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
