pp,ap,mp,kp1,kp2
1,11,32,0,0
1,18,32,0,0
2,19,32,0,0
2,11,33,0,0
2,18,33,0,0
2,18,32,0,0
2,18,54,0,0
1,19,33,0,0
1,19,32,0,0
1,19,54,0,0
1,18,32,0,0
1,18,33,0,0
1,18,57,0,0
2,19,32,0,0
2,19,33,0,0
2,19,57,0,0
2,12,186,131,0
2,12,189,131,0
2,11,125,0,0
2,12,125,135,0
2,12,125,131,0
2,18,33,0,0
2,18,32,0,0
2,18,54,0,0
2,18,186,131,0
2,18,189,131,0
2,18,125,135,131
1,19,33,0,0
1,19,32,0,0
1,19,54,0,0
1,19,186,131,0
1,19,189,131,0
1,19,125,135,131
1,13,186,131,0
1,13,189,131,0
1,13,125,138,0
1,13,125,131,0
1,11,32,0,0
1,12,32,136,0
1,12,32,131,0
1,12,125,136,0
1,12,125,131,0
1,12,189,131,0
1,12,186,131,0
1,16,189,132,0
1,12,189,131,0
1,16,186,132,0
1,12,186,131,0
1,16,57,132,0
1,12,57,131,0
1,16,54,132,0
1,12,54,131,0
1,18,32,0,0
1,18,33,0,0
1,18,57,0,0
1,18,32,136,131
1,18,125,136,131
1,18,189,131,0
1,18,186,131,0
1,18,189,132,131
1,18,186,132,131
1,18,57,132,131
1,18,54,132,131
2,19,32,0,0
2,19,33,0,0
2,19,57,0,0
2,19,32,136,131
2,19,125,136,131
2,19,189,131,0
2,19,186,131,0
2,19,189,132,131
2,19,186,132,131
2,19,57,132,131
2,19,54,132,131
2,13,32,139,0
2,13,32,131,0
2,13,125,139,0
2,13,125,131,0
2,13,189,131,0
2,13,186,131,0
2,13,189,132,0
2,13,189,131,0
2,13,186,132,0
2,13,186,131,0
2,13,57,132,0
2,13,57,131,0
2,13,54,132,0
2,13,54,131,0
2,12,186,131,0
2,12,189,131,0
2,12,54,131,0
2,12,57,131,0
2,16,189,132,0
2,12,189,131,0
2,16,186,132,0
2,12,186,131,0
2,16,57,132,0
2,12,57,131,0
2,16,54,132,0
2,12,54,131,0
2,18,33,0,0
2,18,32,0,0
2,18,186,131,0
2,18,189,131,0
2,18,54,131,0
2,18,57,131,0
2,18,189,132,131
2,18,186,132,131
2,18,57,132,131
2,18,54,132,131
1,19,33,0,0
1,19,32,0,0
1,19,186,131,0
1,19,189,131,0
1,19,54,131,0
1,19,57,131,0
1,19,189,132,131
1,19,186,132,131
1,19,57,132,131
1,19,54,132,131
1,13,186,131,0
1,13,189,131,0
1,13,54,131,0
1,13,57,131,0
1,13,189,132,0
1,13,189,131,0
1,13,186,132,0
1,13,186,131,0
1,13,57,132,0
1,13,57,131,0
1,13,54,132,0
1,13,54,131,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
