pp,ap,mp,kp1,kp2
1,12,189,137,0
1,12,186,137,0
1,11,32,0,0
1,12,32,137,0
1,11,32,0,0
1,12,32,137,0
1,11,27,0,0
1,12,27,24,0
1,12,27,137,0
1,18,189,137,0
1,18,186,137,0
1,18,32,137,0
1,18,32,137,0
1,18,27,24,137
3,19,189,137,0
3,19,186,137,0
3,19,32,137,0
3,19,32,137,0
3,19,27,24,137
3,13,189,140,0
3,13,186,140,0
3,13,32,140,0
3,13,32,140,0
3,13,27,24,0
3,13,27,140,0
3,12,32,24,0
3,12,131,24,0
3,12,32,24,0
3,12,189,27,0
3,12,131,27,0
3,11,26,0,0
3,12,26,27,0
3,18,32,24,0
3,18,131,24,0
3,18,32,24,0
3,18,189,27,0
3,18,131,27,0
3,18,26,27,0
1,19,32,24,0
1,19,131,24,0
1,19,32,24,0
1,19,189,27,0
1,19,131,27,0
1,19,26,27,0
1,13,32,24,0
1,13,131,24,0
1,13,32,24,0
1,12,189,27,0
1,12,131,27,0
1,12,26,27,0
1,18,189,27,0
1,18,131,27,0
1,18,26,27,0
2,19,189,27,0
2,19,131,27,0
2,19,26,27,0
2,13,189,27,0
2,13,131,27,0
2,13,26,27,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
