,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,ID_A,
4,A,send,N_A^',
5,B,receive,N_A,
6,B,receive,ID_A,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,encrypt,N_B,K_BS
10,B,encrypt,ID_A,K_BS
11,B,encrypt,ID_B,K_BS
12,B,send,N_B,K_BS
13,B,send,ID_A,K_BS
14,B,send,ID_B,K_BS
15,B,send,N_A,
16,S,receive,N_B,K_BS
17,S,receive,ID_A,K_BS
18,S,receive,ID_B,K_BS
19,S,receive,N_A,
20,S,decrypt,N_B,K_BS
21,S,decrypt,ID_A,K_BS
22,S,decrypt,ID_B,K_BS
23,S,encrypt,K_AB,K_AS
24,S,encrypt,ID_A,K_AS
25,S,encrypt,ID_B,K_AS
26,S,encrypt,N_A,K_AS
27,S,new,N_S,
28,S,send,K_AB,K_AS
29,S,send,ID_A,K_AS
30,S,send,ID_B,K_AS
31,S,send,N_A,K_AS
32,S,send,N_S,
33,A,receive,K_AB,K_AS
34,A,receive,ID_A,K_AS
35,A,receive,ID_B,K_AS
36,A,receive,N_A,K_AS
37,A,receive,N_S,
38,A,decrypt,K_AB,K_AS
39,A,decrypt,ID_A,K_AS
40,A,decrypt,ID_B,K_AS
41,A,decrypt,N_A,K_AS
42,A,encrypt,ID_A,K_AB
43,A,encrypt,ID_B,K_AB
44,A,send,N_S,
45,A,send,ID_A,K_AB
46,A,send,ID_B,K_AB
47,B,receive,N_S,
48,B,receive,ID_A,K_AB
49,B,receive,ID_B,K_AB
50,B,decrypt,ID_A,K_AB
51,B,decrypt,ID_B,K_AB
52,B,encrypt,ID_A,K_AB
53,B,encrypt,ID_B,K_AB
54,B,encrypt,N_S+1,K_AB
55,B,send,ID_A,K_AB
56,B,send,ID_B,K_AB
57,B,send,N_S+1,K_AB
58,A,receive,ID_A,K_AB
59,A,receive,ID_B,K_AB
60,A,receive,N_S+1,K_AB
61,A,decrypt,ID_A,K_AB
62,A,decrypt,ID_B,K_AB
63,A,decrypt,N_S+1,K_AB
