pp,ap,mp,kp
A,encrypt,a^x,Password_A
A,new,N_A, 
A,encrypt,a^x,K_AS
A,send,ID_A, 
A,send,ID_B, 
A,send,ID_S, 
A,send,a^x,Password_A
A,send,N_A,Pub_S
A,send,a^x,K_AS
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,ID_S, 
B,receive,a^x,Password_A
B,receive,N_A,Pub_S
B,receive,a^x,K_AS
B,encrypt,N_A,Pub_S
B,encrypt,a^x,K_AS
B,encrypt,a^y,Password_B
B,new,N_B, 
B,encrypt,N_B,Pub_S
B,encrypt,a^y,K_BS
B,send,ID_A, 
B,send,ID_B, 
B,send,ID_S, 
B,send,a^x,Password_A
B,send,N_A,Pub_S
B,send,a^x,K_AS
B,send,a^y,Password_B
B,send,N_B,Pub_S
B,send,a^y,K_BS
S,receive,ID_A, 
S,receive,ID_B, 
S,receive,ID_S, 
S,receive,a^x,Password_A
S,receive,N_A,Pub_S
S,receive,a^x,K_AS
S,receive,a^y,Password_B
S,receive,N_B,Pub_S
S,receive,a^y,K_BS
S,decrypt,N_A,Pri_S
S,decrypt,a^x,K_AS
S,decrypt,N_B,Pri_S
S,decrypt,a^y,K_BS
S,encrypt,ID_A,K_AS
S,encrypt,ID_B,K_AS
S,encrypt,K_AS,K_AS
S,encrypt,b^y,K_AS
S,encrypt,ID_A,K_BS
S,encrypt,ID_B,K_BS
S,encrypt,K_BS,K_BS
S,encrypt,b^x,K_BS
S,send,b^y, 
S,send,ID_A,K_AS
S,send,ID_B,K_AS
S,send,K_AS,K_AS
S,send,b^y,K_AS
S,send,b^x, 
S,send,ID_A,K_BS
S,send,ID_B,K_BS
S,send,K_BS,K_BS
S,send,b^x,K_BS
B,receive,b^y, 
B,receive,ID_A,K_AS
B,receive,ID_B,K_AS
B,receive,K_AS,K_AS
B,receive,b^y,K_AS
B,receive,b^x, 
B,receive,ID_A,K_BS
B,receive,ID_B,K_BS
B,receive,K_BS,K_BS
B,receive,b^x,K_BS
B,decrypt,ID_A,K_BS
B,decrypt,ID_B,K_BS
B,decrypt,K_BS,K_BS
B,decrypt,b^x,K_BS
B,encrypt,ID_A,K_AS
B,encrypt,ID_B,K_AS
B,encrypt,K_AS,K_AS
B,encrypt,b^y,K_AS
B,encrypt,ID_B,K_AB
B,encrypt,K_AB,K_AB
B,send,b^y, 
B,send,ID_A,K_AS
B,send,ID_B,K_AS
B,send,K_AS,K_AS
B,send,b^y,K_AS
B,send,ID_B,K_AB
B,send,K_AB,K_AB
A,receive,b^y, 
A,receive,ID_A,K_AS
A,receive,ID_B,K_AS
A,receive,K_AS,K_AS
A,receive,b^y,K_AS
A,receive,ID_B,K_AB
A,receive,K_AB,K_AB
A,decrypt,ID_A,K_AS
A,decrypt,ID_B,K_AS
A,decrypt,K_AS,K_AS
A,decrypt,b^y,K_AS
A,decrypt,ID_B,K_AB
A,decrypt,K_AB,K_AB
A,encrypt,ID_A,K_AB
A,encrypt,K_AB,K_AB
A,send,ID_A,K_AB
A,send,K_AB,K_AB
B,receive,ID_A,K_AB
B,receive,K_AB,K_AB
B,decrypt,ID_A,K_AB
B,decrypt,K_AB,K_AB
