,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,N_A,
5,A,send,N_A^',
6,S,receive,ID_A,
7,S,receive,ID_B,
8,S,receive,N_A,
9,S,receive,N_A^',
10,S,new,N_S,
11,S,encrypt,N_A,K_AS
12,S,encrypt,N_S,K_AS
13,S,encrypt,ID_B,K_AS
14,S,encrypt,K_AB,K_AS
15,S,send,N_S,
16,S,send,N_A,K_AS
17,S,send,N_S,K_AS
18,S,send,ID_B,K_AS
19,S,send,K_AB,K_AS
20,A,receive,N_S,
21,A,receive,N_A,K_AS
22,A,receive,N_S,K_AS
23,A,receive,ID_B,K_AS
24,A,receive,K_AB,K_AS
25,A,decrypt,N_A,K_AS
26,A,decrypt,N_S,K_AS
27,A,decrypt,ID_B,K_AS
28,A,decrypt,K_AB,K_AS
29,B,new,N_B,
30,B,send,ID_B,
31,B,send,ID_A,
32,B,send,N_B,
33,S,receive,ID_B,
34,S,receive,ID_A,
35,S,receive,N_B,
36,S,new,N_S^',
37,S,encrypt,N_B,K_AS
38,S,encrypt,N_S^',K_AS
39,S,encrypt,ID_A,K_AS
40,S,encrypt,K_AB,K_AS
41,S,send,N_S^',
42,S,send,N_B,K_AS
43,S,send,N_S^',K_AS
44,S,send,ID_A,K_AS
45,S,send,K_AB,K_AS
46,B,receive,N_S^',
47,B,receive,N_B,K_AS
48,B,receive,N_S^',K_AS
49,B,receive,ID_A,K_AS
50,B,receive,K_AB,K_AS
