,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,N_A,Password_A
2,A,encrypt,a^x,Password_A
3,A,send,ID_A,
4,A,send,ID_B,
5,A,send,N_A,Password_A
6,A,send,a^x,Password_A
7,S,receive,ID_A,
8,S,receive,ID_B,
9,S,receive,N_A,Password_A
10,S,receive,a^x,Password_A
11,S,encrypt,ID_B,Password_A
12,S,encrypt,K_AS,Password_A
13,S,new,T_S,
14,S,encrypt,T_S,Password_A
15,S,send,ID_B,Password_A
16,S,send,K_AS,Password_A
17,S,send,T_S,Password_A
18,S,send,ID_A,Password_B
19,S,send,K_BS,Password_B
20,S,send,T_S,Password_B
21,A,receive,ID_B,Password_A
22,A,receive,K_AS,Password_A
23,A,receive,T_S,Password_A
24,A,receive,ID_A,Password_B
25,A,receive,K_BS,Password_B
26,A,receive,T_S,Password_B
27,A,hash,ID_B,
28,A,hash,Password_A,
29,A,hash,K_AS,
30,A,encrypt,ID_A,Password_B
31,A,encrypt,K_BS,Password_B
32,A,encrypt,T_S,Password_B
33,A,send,ID_B,
34,A,send,Password_A,
35,A,send,K_AS,
36,A,send,ID_A,Password_B
37,A,send,K_BS,Password_B
38,A,send,T_S,Password_B
39,B,receive,ID_B,
40,B,receive,Password_A,
41,B,receive,K_AS,
42,B,receive,ID_A,Password_B
43,B,receive,K_BS,Password_B
44,B,receive,T_S,Password_B
45,B,hash,ID_B,
46,B,hash,Password_A,
47,B,hash,K_AS,
48,B,hash,ID_A,
49,B,hash,Password_B,
50,B,hash,K_BS,
51,B,new,N_B,
52,B,encrypt,N_B,Password_B
53,B,encrypt,a^y,Password_B
54,B,send,ID_B,
55,B,send,Password_A,
56,B,send,K_AS,
57,B,send,ID_A,
58,B,send,Password_B,
59,B,send,K_BS,
60,B,send,N_B,Password_B
61,B,send,a^y,Password_B
62,S,receive,ID_B,
63,S,receive,Password_A,
64,S,receive,K_AS,
65,S,receive,ID_A,
66,S,receive,Password_B,
67,S,receive,K_BS,
68,S,receive,N_B,Password_B
69,S,receive,a^y,Password_B
70,S,encrypt,N_B,K_AS
71,S,encrypt,a^y,K_AS
72,S,new,N_S,
73,S,encrypt,N_S,K_BS
74,S,encrypt,a^x,K_BS
75,S,hash,N_A,hK_AS
76,S,hash,a^x,hK_AS
77,S,hash,N_B,hK_AS
78,S,hash,a^y,hK_AS
79,S,hash,N_A,hK_BS
80,S,hash,a^x,hK_BS
81,S,hash,N_B,hK_BS
82,S,hash,a^y,hK_BS
83,S,send,N_B,K_AS
84,S,send,a^y,K_AS
85,S,send,N_S,K_BS
86,S,send,a^x,K_BS
87,S,send,N_A,hK_AS
88,S,send,a^x,hK_AS
89,S,send,N_B,hK_AS
90,S,send,a^y,hK_AS
91,S,send,N_A,hK_BS
92,S,send,a^x,hK_BS
93,S,send,N_B,hK_BS
94,S,send,a^y,hK_BS
95,B,receive,N_B,K_AS
96,B,receive,a^y,K_AS
97,B,receive,N_S,K_BS
98,B,receive,a^x,K_BS
99,B,receive,N_A,hK_AS
100,B,receive,a^x,hK_AS
101,B,receive,N_B,hK_AS
102,B,receive,a^y,hK_AS
103,B,receive,N_A,hK_BS
104,B,receive,a^x,hK_BS
105,B,receive,N_B,hK_BS
106,B,receive,a^y,hK_BS
107,B,decrypt,N_S,K_BS
108,B,decrypt,a^x,K_BS
109,B,decrypt,N_A,hK_BS
110,B,decrypt,a^x,hK_BS
111,B,decrypt,N_B,hK_BS
112,B,decrypt,a^y,hK_BS
113,B,encrypt,N_B,K_AS
114,B,encrypt,a^y,K_AS
115,B,new,N_B^',
116,B,hash,N_B^',hK_AB
117,B,send,N_B,K_AS
118,B,send,a^y,K_AS
119,B,send,N_A,hK_AS
120,B,send,a^x,hK_AS
121,B,send,N_B,hK_AS
122,B,send,a^y,hK_AS
123,B,send,N_B^',hK_AB
124,B,send,N_B^',
125,A,receive,N_B,K_AS
126,A,receive,a^y,K_AS
127,A,receive,N_A,hK_AS
128,A,receive,a^x,hK_AS
129,A,receive,N_B,hK_AS
130,A,receive,a^y,hK_AS
131,A,receive,N_B^',hK_AB
132,A,receive,N_B^',
133,A,decrypt,N_B,K_AS
134,A,decrypt,a^y,K_AS
135,A,decrypt,N_A,hK_AS
136,A,decrypt,a^x,hK_AS
137,A,decrypt,N_B,hK_AS
138,A,decrypt,a^y,hK_AS
139,A,decrypt,N_B^',hK_AB
140,A,hash,N_B^'+1,hK_AB
141,A,send,N_B^'+1,hK_AB
142,B,receive,N_B^'+1,hK_AB
143,B,decrypt,N_B^'+1,hK_AB
