,pp,ap,mp,kp
0,A,send,ID_A,
1,B,receive,ID_A,
2,B,send,ID_A,
3,B,send,ID_B,
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,encrypt,ID_A,K_BS
7,S,encrypt,ID_B,K_BS
8,S,encrypt,K_AB,K_BS
9,S,encrypt,ID_A,K_AS
10,S,encrypt,ID_B,K_AS
11,S,encrypt,K_AB,K_AS
12,S,send,ID_A,K_BS
13,S,send,ID_B,K_BS
14,S,send,K_AB,K_BS
15,S,send,ID_A,K_AS
16,S,send,ID_B,K_AS
17,S,send,K_AB,K_AS
18,S,send,ID_S,
19,B,receive,ID_A,K_BS
20,B,receive,ID_B,K_BS
21,B,receive,K_AB,K_BS
22,B,receive,ID_A,K_AS
23,B,receive,ID_B,K_AS
24,B,receive,K_AB,K_AS
25,B,receive,ID_S,
26,B,decrypt,ID_A,K_BS
27,B,decrypt,ID_B,K_BS
28,B,decrypt,K_AB,K_BS
29,B,encrypt,ID_A,K_AS
30,B,encrypt,ID_B,K_AS
31,B,encrypt,K_AB,K_AS
32,B,send,ID_A,K_AS
33,B,send,ID_B,K_AS
34,B,send,K_AB,K_AS
35,A,receive,ID_A,K_AS
36,A,receive,ID_B,K_AS
37,A,receive,K_AB,K_AS
38,A,decrypt,ID_A,K_AS
39,A,decrypt,ID_B,K_AS
40,A,decrypt,K_AB,K_AS
