,pp,ap,mp,kp
0,A,encrypt,ID_B,Password_A
1,A,encrypt,a^x,Password_A
2,A,send,ID_A,
3,A,send,ID_B,Password_A
4,A,send,a^x,Password_A
5,B,receive,ID_A,
6,B,receive,ID_B,Password_A
7,B,receive,a^x,Password_A
8,B,encrypt,ID_A,Password_B
9,B,encrypt,a^y,Password_B
10,B,send,ID_A,
11,B,send,ID_B,Password_A
12,B,send,a^x,Password_A
13,B,send,ID_A,Password_B
14,B,send,a^y,Password_B
15,S,receive,ID_A,
16,S,receive,ID_B,Password_A
17,S,receive,a^x,Password_A
18,S,receive,ID_A,Password_B
19,S,receive,a^y,Password_B
20,S,send,a^z,
21,S,send,ID_S,
22,B,receive,a^z,
23,B,receive,ID_S,
24,B,new,N_B,
25,B,encrypt,N_B,K_AB
26,B,encrypt,a^y,K_AB
27,B,encrypt,a^z,K_AB
28,B,send,a^z,
29,B,send,N_B,K_AB
30,B,send,a^y,K_AB
31,B,send,a^z,K_AB
32,A,receive,a^z,
33,A,receive,N_B,K_AB
34,A,receive,a^y,K_AB
35,A,receive,a^z,K_AB
36,A,decrypt,N_B,K_AB
37,A,decrypt,a^y,K_AB
38,A,decrypt,a^z,K_AB
39,A,encrypt,N_B,K_AB
40,A,encrypt,a^x,K_AB
41,A,encrypt,a^z,K_AB
42,A,send,N_B,K_AB
43,A,send,a^x,K_AB
44,A,send,a^z,K_AB
45,B,receive,N_B,K_AB
46,B,receive,a^x,K_AB
47,B,receive,a^z,K_AB
48,B,decrypt,N_B,K_AB
49,B,decrypt,a^x,K_AB
50,B,decrypt,a^z,K_AB
