,pp,ap,mp,kp
0,A,new,N_A,
1,A,hash,K_AB,
2,A,hash,ID_A,
3,A,hash,N_A,
4,A,send,ID_A,
5,A,send,N_A,
6,A,send,K_AB,
7,A,send,ID_A,
8,A,send,N_A,
9,B,receive,ID_A,
10,B,receive,N_A,
11,B,receive,K_AB,
12,B,receive,ID_A,
13,B,receive,N_A,
14,B,new,N_B,
15,B,hash,K_BS,
16,B,hash,ID_B,
17,B,hash,N_A,
18,B,send,ID_A,
19,B,send,N_B,
20,B,send,K_BS,
21,B,send,ID_B,
22,B,send,N_A,
23,A,receive,ID_A,
24,A,receive,N_B,
25,A,receive,K_BS,
26,A,receive,ID_B,
27,A,receive,N_A,
28,A,hash,K_BS,
29,A,hash,ID_B,
30,A,hash,N_A,
31,A,send,N_A,
32,A,send,K_BS,
33,A,send,ID_B,
34,A,send,N_A,
35,S,receive,N_A,
36,S,receive,K_BS,
37,S,receive,ID_B,
38,S,receive,N_A,
39,S,hash,K_AS,
40,S,hash,ID_A,
41,S,hash,ID_B,
42,S,hash,N_A,
43,S,send,K_AS,
44,S,send,ID_A,
45,S,send,ID_B,
46,S,send,N_A,
47,S,send,ID_S,
48,A,receive,K_AS,
49,A,receive,ID_A,
50,A,receive,ID_B,
51,A,receive,N_A,
52,A,receive,ID_S,
53,A,hash,K_AB,
54,A,hash,ID_B,
55,A,hash,N_B,
56,A,send,K_AB,
57,A,send,ID_B,
58,A,send,N_B,
59,B,receive,K_AB,
60,B,receive,ID_B,
61,B,receive,N_B,
