,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,N_A^',
4,B,receive,N_A,
5,B,receive,N_A^',
6,B,new,N_B,
7,B,encrypt,ID_B,Pub_A
8,B,encrypt,a^x,Pub_A
9,B,sign,N_B,Pri_B
10,B,sign,N_A,Pri_B
11,B,sign,ID_A,Pri_B
12,B,encrypt,ID_B,Pub_A
13,B,sign,ID_B,Pri_B
14,B,encrypt,a^x,Pub_A
15,B,sign,a^x,Pri_B
16,B,new,N_B^',
17,B,send,N_B,
18,B,send,N_A,
19,B,send,ID_A,
20,B,send,ID_B,Pub_A
21,B,send,a^x,Pub_A
22,B,send,N_B,Pri_B
23,B,send,N_A,Pri_B
24,B,send,ID_A,Pri_B
25,B,send,ID_B,Pub_A Pri_B
26,B,send,a^x,Pub_A Pri_B
27,B,send,N_B^',
28,A,receive,N_B,
29,A,receive,N_A,
30,A,receive,ID_A,
31,A,receive,ID_B,Pub_A
32,A,receive,a^x,Pub_A
33,A,receive,N_B,Pri_B
34,A,receive,N_A,Pri_B
35,A,receive,ID_A,Pri_B
36,A,receive,ID_B,Pub_A Pri_B
37,A,receive,a^x,Pub_A Pri_B
38,A,receive,N_B^',
39,A,decrypt,ID_B,Pri_A
40,A,decrypt,a^x,Pri_A
41,A,verify,N_B,Pub_B
42,A,verify,N_A,Pub_B
43,A,verify,ID_A,Pub_B
44,A,decrypt,ID_B,Pri_A
45,A,verify,ID_B,Pub_B
46,A,decrypt,a^x,Pri_A
47,A,verify,a^x,Pub_B
48,A,encrypt,ID_A,Pub_B
49,A,encrypt,a^y,Pub_B
50,A,sign,N_A,Pri_A
51,A,sign,N_B,Pri_A
52,A,sign,ID_B,Pri_A
53,A,encrypt,ID_A,Pub_B
54,A,sign,ID_A,Pri_A
55,A,encrypt,a^y,Pub_B
56,A,sign,a^y,Pri_A
57,A,send,N_A,
58,A,send,N_B,
59,A,send,ID_B,
60,A,send,ID_A,Pub_B
61,A,send,a^y,Pub_B
62,A,send,N_A,Pri_A
63,A,send,N_B,Pri_A
64,A,send,ID_B,Pri_A
65,A,send,ID_A,Pub_B Pri_A
66,A,send,a^y,Pub_B Pri_A
67,B,receive,N_A,
68,B,receive,N_B,
69,B,receive,ID_B,
70,B,receive,ID_A,Pub_B
71,B,receive,a^y,Pub_B
72,B,receive,N_A,Pri_A
73,B,receive,N_B,Pri_A
74,B,receive,ID_B,Pri_A
75,B,receive,ID_A,Pub_B Pri_A
76,B,receive,a^y,Pub_B Pri_A
77,B,decrypt,ID_A,Pri_B
78,B,decrypt,a^y,Pri_B
79,B,verify,N_A,Pub_A
80,B,verify,N_B,Pub_A
81,B,verify,ID_B,Pub_A
82,B,decrypt,ID_A,Pri_B
83,B,verify,ID_A,Pub_A
84,B,decrypt,a^y,Pri_B
85,B,verify,a^y,Pub_A
