,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,new,N_B,
6,B,sign,N_B,Pri_B
7,B,sign,N_A,Pri_B
8,B,sign,ID_A,Pri_B
9,B,hash,N_B,hK_AB
10,B,hash,N_A,hK_AB
11,B,hash,ID_A,hK_AB
12,B,hash,ID_B,hK_AB
13,B,send,ID_A,
14,B,send,N_B,
15,B,send,N_B,Pri_B
16,B,send,N_A,Pri_B
17,B,send,ID_A,Pri_B
18,B,send,N_B,hK_AB
19,B,send,N_A,hK_AB
20,B,send,ID_A,hK_AB
21,B,send,ID_B,hK_AB
22,A,receive,ID_A,
23,A,receive,N_B,
24,A,receive,N_B,Pri_B
25,A,receive,N_A,Pri_B
26,A,receive,ID_A,Pri_B
27,A,receive,N_B,hK_AB
28,A,receive,N_A,hK_AB
29,A,receive,ID_A,hK_AB
30,A,receive,ID_B,hK_AB
31,A,verify,N_B,Pub_B
32,A,verify,N_A,Pub_B
33,A,verify,ID_A,Pub_B
34,A,decrypt,N_B,hK_AB
35,A,decrypt,N_A,hK_AB
36,A,decrypt,ID_A,hK_AB
37,A,decrypt,ID_B,hK_AB
38,A,sign,N_B,Pri_A
39,A,sign,ID_B,Pri_A
40,A,hash,N_B,hK_AB
41,A,hash,ID_B,hK_AB
42,A,hash,ID_A,hK_AB
43,A,send,ID_B,
44,A,send,N_B,Pri_A
45,A,send,ID_B,Pri_A
46,A,send,N_B,hK_AB
47,A,send,ID_B,hK_AB
48,A,send,ID_A,hK_AB
49,B,receive,ID_B,
50,B,receive,N_B,Pri_A
51,B,receive,ID_B,Pri_A
52,B,receive,N_B,hK_AB
53,B,receive,ID_B,hK_AB
54,B,receive,ID_A,hK_AB
55,B,verify,N_B,Pub_A
56,B,verify,ID_B,Pub_A
57,B,decrypt,N_B,hK_AB
58,B,decrypt,ID_B,hK_AB
59,B,decrypt,ID_A,hK_AB
