,pp,ap,mp,kp
0,B,new,N_B,
1,B,encrypt,N_B,K_BS
2,B,encrypt,a^y,K_BS
3,B,encrypt,ID_A,K_BS
4,B,send,ID_B,
5,B,send,N_B,K_BS
6,B,send,a^y,K_BS
7,B,send,ID_A,K_BS
8,A,receive,ID_B,
9,A,receive,N_B,K_BS
10,A,receive,a^y,K_BS
11,A,receive,ID_A,K_BS
12,A,encrypt,N_B,K_BS
13,A,encrypt,a^y,K_BS
14,A,encrypt,ID_A,K_BS
15,A,new,N_A,
16,A,encrypt,N_A,K_AS
17,A,encrypt,a^x,K_AS
18,A,encrypt,ID_B,K_AS
19,A,send,N_B,K_BS
20,A,send,a^y,K_BS
21,A,send,ID_A,K_BS
22,A,send,N_A,K_AS
23,A,send,a^x,K_AS
24,A,send,ID_B,K_AS
25,S,receive,N_B,K_BS
26,S,receive,a^y,K_BS
27,S,receive,ID_A,K_BS
28,S,receive,N_A,K_AS
29,S,receive,a^x,K_AS
30,S,receive,ID_B,K_AS
31,S,decrypt,N_B,K_BS
32,S,decrypt,a^y,K_BS
33,S,decrypt,ID_A,K_BS
34,S,decrypt,N_A,K_AS
35,S,decrypt,a^x,K_AS
36,S,decrypt,ID_B,K_AS
37,S,encrypt,N_B,K_BS
38,S,encrypt,a^y,K_BS
39,S,encrypt,N_A,K_BS
40,S,encrypt,a^x,K_BS
41,S,encrypt,ID_A,K_BS
42,S,encrypt,N_A,K_AS
43,S,encrypt,a^x,K_AS
44,S,encrypt,N_B,K_AS
45,S,encrypt,a^y,K_AS
46,S,encrypt,ID_B,K_AS
47,S,send,N_B,K_BS
48,S,send,a^y,K_BS
49,S,send,N_A,K_BS
50,S,send,a^x,K_BS
51,S,send,ID_A,K_BS
52,S,send,N_A,K_AS
53,S,send,a^x,K_AS
54,S,send,N_B,K_AS
55,S,send,a^y,K_AS
56,S,send,ID_B,K_AS
57,A,receive,N_B,K_BS
58,A,receive,a^y,K_BS
59,A,receive,N_A,K_BS
60,A,receive,a^x,K_BS
61,A,receive,ID_A,K_BS
62,A,receive,N_A,K_AS
63,A,receive,a^x,K_AS
64,A,receive,N_B,K_AS
65,A,receive,a^y,K_AS
66,A,receive,ID_B,K_AS
67,A,decrypt,N_A,K_AS
68,A,decrypt,a^x,K_AS
69,A,decrypt,N_B,K_AS
70,A,decrypt,a^y,K_AS
71,A,decrypt,ID_B,K_AS
72,A,encrypt,N_B,K_BS
73,A,encrypt,a^y,K_BS
74,A,encrypt,N_A,K_BS
75,A,encrypt,a^x,K_BS
76,A,encrypt,ID_A,K_BS
77,A,hash,K_AB,
78,A,hash,ID_B,
79,A,send,N_B,K_BS
80,A,send,a^y,K_BS
81,A,send,N_A,K_BS
82,A,send,a^x,K_BS
83,A,send,ID_A,K_BS
84,A,send,K_AB,
85,A,send,ID_B,
86,B,receive,N_B,K_BS
87,B,receive,a^y,K_BS
88,B,receive,N_A,K_BS
89,B,receive,a^x,K_BS
90,B,receive,ID_A,K_BS
91,B,receive,K_AB,
92,B,receive,ID_B,
93,B,decrypt,N_B,K_BS
94,B,decrypt,a^y,K_BS
95,B,decrypt,N_A,K_BS
96,B,decrypt,a^x,K_BS
97,B,decrypt,ID_A,K_BS
98,B,hash,K_AB,
99,B,hash,ID_A,
100,B,send,K_AB,
101,B,send,ID_A,
102,A,receive,K_AB,
103,A,receive,ID_A,
