,pp,ap,mp,kp
0,A,send,ID_A,
1,B,receive,ID_A,
2,B,sign,ID_A,Pri_B
3,B,sign,a^y,Pri_B
4,B,send,ID_A,Pri_B
5,B,send,a^y,Pri_B
6,B,send,ID_B,
7,A,receive,ID_A,Pri_B
8,A,receive,a^y,Pri_B
9,A,receive,ID_B,
10,A,verify,ID_A,Pub_B
11,A,verify,a^y,Pub_B
12,A,sign,ID_B,Pri_A
13,A,sign,a^x,Pri_A
14,A,send,ID_B,Pri_A
15,A,send,a^x,Pri_A
16,A,send,ID_A,
17,B,receive,ID_B,Pri_A
18,B,receive,a^x,Pri_A
19,B,receive,ID_A,
20,B,verify,ID_B,Pub_A
21,B,verify,a^x,Pub_A
22,B,new,T_B,
23,B,encrypt,T_B,K_AB
24,B,encrypt,ID_A,K_AB
25,B,encrypt,ID_B,K_AB
26,B,send,T_B,K_AB
27,B,send,ID_A,K_AB
28,B,send,ID_B,K_AB
29,A,receive,T_B,K_AB
30,A,receive,ID_A,K_AB
31,A,receive,ID_B,K_AB
32,A,decrypt,T_B,K_AB
33,A,decrypt,ID_A,K_AB
34,A,decrypt,ID_B,K_AB
