,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,new,N_B,
6,B,sign,N_B,Pri_B
7,B,sign,N_A,Pri_B
8,B,sign,ID_A,Pri_B
9,B,send,ID_A,
10,B,send,N_B,
11,B,send,N_B,Pri_B
12,B,send,N_A,Pri_B
13,B,send,ID_A,Pri_B
14,B,send,ID_B,
15,A,receive,ID_A,
16,A,receive,N_B,
17,A,receive,N_B,Pri_B
18,A,receive,N_A,Pri_B
19,A,receive,ID_A,Pri_B
20,A,receive,ID_B,
21,A,verify,N_B,Pub_B
22,A,verify,N_A,Pub_B
23,A,verify,ID_A,Pub_B
24,A,sign,N_B,Pri_A
25,A,sign,ID_B,Pri_A
26,A,send,ID_B,
27,A,send,N_B,Pri_A
28,A,send,ID_B,Pri_A
29,A,send,ID_A,
30,B,receive,ID_B,
31,B,receive,N_B,Pri_A
32,B,receive,ID_B,Pri_A
33,B,receive,ID_A,
34,B,verify,N_B,Pub_A
35,B,verify,ID_B,Pub_A
