pp,ap,mp,kp
A,new,N_A, 
A,encrypt,N_A,K_AS
A,encrypt,ID_B,K_AS
A,encrypt,K_AB,K_AS
A,send,N_A,K_AS
A,send,ID_B,K_AS
A,send,K_AB,K_AS
S,receive,N_A,K_AS
S,receive,ID_B,K_AS
S,receive,K_AB,K_AS
S,decrypt,N_A,K_AS
S,decrypt,ID_B,K_AS
S,decrypt,K_AB,K_AS
S,encrypt,N_A,K_AS
S,encrypt,ID_B,K_AS
S,new,T_S, 
S,encrypt,T_S,K_BS
S,encrypt,K_AB,K_BS
S,encrypt,ID_A,K_BS
S,send,N_A,K_AS
S,send,ID_B,K_AS
S,send,T_S,K_BS
S,send,K_AB,K_BS
S,send,ID_A,K_BS
A,receive,N_A,K_AS
A,receive,ID_B,K_AS
A,receive,T_S,K_BS
A,receive,K_AB,K_BS
A,receive,ID_A,K_BS
A,decrypt,N_A,K_AS
A,decrypt,ID_B,K_AS
A,encrypt,T_S,K_BS
A,encrypt,K_AB,K_BS
A,encrypt,ID_A,K_BS
A,send,T_S,K_BS
A,send,K_AB,K_BS
A,send,ID_A,K_BS
B,receive,T_S,K_BS
B,receive,K_AB,K_BS
B,receive,ID_A,K_BS
B,decrypt,T_S,K_BS
B,decrypt,K_AB,K_BS
B,decrypt,ID_A,K_BS
