,pp,ap,mp,kp
0,A,new,T_A,
1,A,sign,ID_B,Pri_A
2,A,encrypt,ID_B,K_AB
3,A,sign,T_A,Pri_A
4,A,encrypt,T_A,K_AB
5,A,send,T_A,
6,A,send,ID_B,Pri_A K_AB
7,A,send,T_A,Pri_A K_AB
8,B,receive,T_A,
9,B,receive,ID_B,Pri_A K_AB
10,B,receive,T_A,Pri_A K_AB
11,B,verify,ID_B,Pub_A
12,B,decrypt,ID_B,K_AB
13,B,verify,T_A,Pub_A
14,B,decrypt,T_A,K_AB
15,B,new,T_B,
16,B,sign,ID_A,Pri_B
17,B,encrypt,ID_A,K_AB
18,B,sign,T_B,Pri_B
19,B,encrypt,T_B,K_AB
20,B,send,T_B,
21,B,send,ID_A,Pri_B K_AB
22,B,send,T_B,Pri_B K_AB
23,A,receive,T_B,
24,A,receive,ID_A,Pri_B K_AB
25,A,receive,T_B,Pri_B K_AB
26,A,verify,ID_A,Pub_B
27,A,decrypt,ID_A,K_AB
28,A,verify,T_B,Pub_B
29,A,decrypt,T_B,K_AB
