,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,K_AS,
4,A,send,N_A^',
5,B,receive,N_A,
6,B,receive,K_AS,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,send,N_A,
10,B,send,K_AS,
11,B,send,N_B,
12,B,send,K_BS,
13,S,receive,N_A,
14,S,receive,K_AS,
15,S,receive,N_B,
16,S,receive,K_BS,
17,S,encrypt,ID_A,K_AS
18,S,encrypt,ID_B,K_AS
19,S,encrypt,K_AB,K_AS
20,S,new,N_A,
21,S,encrypt,N_A,K_AS
22,S,encrypt,ID_B,K_BS
23,S,encrypt,ID_A,K_BS
24,S,encrypt,K_AB,K_BS
25,S,new,N_B,
26,S,encrypt,N_B,K_BS
27,S,send,ID_A,K_AS
28,S,send,ID_B,K_AS
29,S,send,K_AB,K_AS
30,S,send,N_A,K_AS
31,S,send,ID_B,K_BS
32,S,send,ID_A,K_BS
33,S,send,K_AB,K_BS
34,S,send,N_B,K_BS
35,B,receive,ID_A,K_AS
36,B,receive,ID_B,K_AS
37,B,receive,K_AB,K_AS
38,B,receive,N_A,K_AS
39,B,receive,ID_B,K_BS
40,B,receive,ID_A,K_BS
41,B,receive,K_AB,K_BS
42,B,receive,N_B,K_BS
43,B,decrypt,ID_B,K_BS
44,B,decrypt,ID_A,K_BS
45,B,decrypt,K_AB,K_BS
46,B,decrypt,N_B,K_BS
47,B,encrypt,ID_A,K_AS
48,B,encrypt,ID_B,K_AS
49,B,encrypt,K_AB,K_AS
50,B,encrypt,N_A,K_AS
51,B,new,N_A,
52,B,send,ID_A,K_AS
53,B,send,ID_B,K_AS
54,B,send,K_AB,K_AS
55,B,send,N_A,K_AS
56,B,send,N_A,K_AB
57,B,send,N_B,
58,A,receive,ID_A,K_AS
59,A,receive,ID_B,K_AS
60,A,receive,K_AB,K_AS
61,A,receive,N_A,K_AS
62,A,receive,N_A,K_AB
63,A,receive,N_B,
64,A,decrypt,ID_A,K_AS
65,A,decrypt,ID_B,K_AS
66,A,decrypt,K_AB,K_AS
67,A,decrypt,N_A,K_AS
68,A,new,N_B,
69,A,send,N_B,K_AB
70,B,receive,N_B,K_AB
