,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,N_A^',
4,B,receive,N_A,
5,B,receive,N_A^',
6,B,sign,ID_A,Pri_B
7,B,sign,N_A,Pri_B
8,B,new,N_B,
9,B,sign,N_B,Pri_B
10,B,encrypt,ID_B,Pub_A
11,B,sign,ID_B,Pri_B
12,B,encrypt,a^y,Pub_A
13,B,sign,a^y,Pri_B
14,B,send,ID_A,Pri_B
15,B,send,N_A,Pri_B
16,B,send,N_B,Pri_B
17,B,send,ID_B,Pub_A Pri_B
18,B,send,a^y,Pub_A Pri_B
19,A,receive,ID_A,Pri_B
20,A,receive,N_A,Pri_B
21,A,receive,N_B,Pri_B
22,A,receive,ID_B,Pub_A Pri_B
23,A,receive,a^y,Pub_A Pri_B
24,A,verify,ID_A,Pub_B
25,A,verify,N_A,Pub_B
26,A,verify,N_B,Pub_B
27,A,decrypt,ID_B,Pri_A
28,A,verify,ID_B,Pub_B
29,A,decrypt,a^y,Pri_A
30,A,verify,a^y,Pub_B
31,A,sign,ID_B,Pri_A
32,A,sign,N_B,Pri_A
33,A,sign,N_A,Pri_A
34,A,encrypt,ID_A,Pub_B
35,A,sign,ID_A,Pri_A
36,A,encrypt,a^x,Pub_B
37,A,sign,a^x,Pri_A
38,A,send,ID_B,Pri_A
39,A,send,N_B,Pri_A
40,A,send,N_A,Pri_A
41,A,send,ID_A,Pub_B Pri_A
42,A,send,a^x,Pub_B Pri_A
43,B,receive,ID_B,Pri_A
44,B,receive,N_B,Pri_A
45,B,receive,N_A,Pri_A
46,B,receive,ID_A,Pub_B Pri_A
47,B,receive,a^x,Pub_B Pri_A
48,B,verify,ID_B,Pub_A
49,B,verify,N_B,Pub_A
50,B,verify,N_A,Pub_A
51,B,decrypt,ID_A,Pri_B
52,B,verify,ID_A,Pub_A
53,B,decrypt,a^x,Pri_B
54,B,verify,a^x,Pub_A
