,pp,ap,mp,kp
0,A,new,T_A,
1,A,hash,T_A,hK_AB
2,A,sign,T_A,Pri_A
3,A,hash,ID_B,hK_AB
4,A,sign,ID_B,Pri_A
5,A,hash,ID_A,hK_AB
6,A,sign,ID_A,Pri_A
7,A,send,Cert_A,
8,A,send,T_A,
9,A,send,ID_B,
10,A,send,T_A,hK_AB Pri_A
11,A,send,ID_B,hK_AB Pri_A
12,A,send,ID_A,hK_AB Pri_A
13,B,receive,Cert_A,
14,B,receive,T_A,
15,B,receive,ID_B,
16,B,receive,T_A,hK_AB Pri_A
17,B,receive,ID_B,hK_AB Pri_A
18,B,receive,ID_A,hK_AB Pri_A
19,B,decrypt,T_A,hK_AB
20,B,verify,T_A,Pub_A
21,B,decrypt,ID_B,hK_AB
22,B,verify,ID_B,Pub_A
23,B,decrypt,ID_A,hK_AB
24,B,verify,ID_A,Pub_A
25,B,new,T_B,
26,B,hash,T_B,hK_AB
27,B,sign,T_B,Pri_B
28,B,hash,ID_A,hK_AB
29,B,sign,ID_A,Pri_B
30,B,hash,ID_B,hK_AB
31,B,sign,ID_B,Pri_B
32,B,send,Cert_B,
33,B,send,T_B,
34,B,send,ID_A,
35,B,send,T_B,hK_AB Pri_B
36,B,send,ID_A,hK_AB Pri_B
37,B,send,ID_B,hK_AB Pri_B
38,A,receive,Cert_B,
39,A,receive,T_B,
40,A,receive,ID_A,
41,A,receive,T_B,hK_AB Pri_B
42,A,receive,ID_A,hK_AB Pri_B
43,A,receive,ID_B,hK_AB Pri_B
44,A,decrypt,T_B,hK_AB
45,A,verify,T_B,Pub_B
46,A,decrypt,ID_A,hK_AB
47,A,verify,ID_A,Pub_B
48,A,decrypt,ID_B,hK_AB
49,A,verify,ID_B,Pub_B
