pp,ap,mp,kp
A,new,N_A, 
A,new,N_A^', 
A,send,N_A, 
A,send,ID_A, 
A,send,ID_B, 
A,send,N_A^', 
B,receive,N_A, 
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,N_A^', 
B,encrypt,ID_B,K_AB
B,encrypt,ID_A,K_AB
B,encrypt,N_A^',K_AB
B,hash,N_A,hK_AB
B,hash,ID_B,hK_AB
B,encrypt,ID_B,K_AB
B,hash,ID_B,hK_AB
B,encrypt,ID_A,K_AB
B,hash,ID_A,hK_AB
B,encrypt,N_A^',K_AB
B,hash,N_A^',hK_AB
B,send,ID_B,K_AB
B,send,ID_A,K_AB
B,send,N_A^',K_AB
B,send,N_A,hK_AB
B,send,ID_B,hK_AB
B,send,ID_B,K_AB hK_AB
B,send,ID_A,K_AB hK_AB
B,send,N_A^',K_AB hK_AB
A,receive,ID_B,K_AB
A,receive,ID_A,K_AB
A,receive,N_A^',K_AB
A,receive,N_A,hK_AB
A,receive,ID_B,hK_AB
A,receive,ID_B,K_AB hK_AB
A,receive,ID_A,K_AB hK_AB
A,receive,N_A^',K_AB hK_AB
A,decrypt,ID_B,K_AB
A,decrypt,ID_A,K_AB
A,decrypt,N_A^',K_AB
A,decrypt,N_A,hK_AB
A,decrypt,ID_B,hK_AB
A,decrypt,ID_B,K_AB
A,decrypt,ID_B,hK_AB
A,decrypt,ID_A,K_AB
A,decrypt,ID_A,hK_AB
A,decrypt,N_A^',K_AB
A,decrypt,N_A^',hK_AB
