,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,a^x,
3,A,send,N_A,
4,B,receive,ID_A,
5,B,receive,a^x,
6,B,receive,N_A,
7,B,sign,a^y,Pri_B
8,B,sign,a^x,Pri_B
9,B,sign,ID_B,Pri_B
10,B,sign,ID_A,Pri_B
11,B,sign,a^y,Pri_B
12,B,hash,a^y,hK_AB
13,B,sign,a^x,Pri_B
14,B,hash,a^x,hK_AB
15,B,sign,ID_B,Pri_B
16,B,hash,ID_B,hK_AB
17,B,sign,ID_A,Pri_B
18,B,hash,ID_A,hK_AB
19,B,send,Cert_B,
20,B,send,a^y,
21,B,send,a^y,Pri_B
22,B,send,a^x,Pri_B
23,B,send,ID_B,Pri_B
24,B,send,ID_A,Pri_B
25,B,send,a^y,Pri_B hK_AB
26,B,send,a^x,Pri_B hK_AB
27,B,send,ID_B,Pri_B hK_AB
28,B,send,ID_A,Pri_B hK_AB
29,A,receive,Cert_B,
30,A,receive,a^y,
31,A,receive,a^y,Pri_B
32,A,receive,a^x,Pri_B
33,A,receive,ID_B,Pri_B
34,A,receive,ID_A,Pri_B
35,A,receive,a^y,Pri_B hK_AB
36,A,receive,a^x,Pri_B hK_AB
37,A,receive,ID_B,Pri_B hK_AB
38,A,receive,ID_A,Pri_B hK_AB
39,A,verify,a^y,Pub_B
40,A,verify,a^x,Pub_B
41,A,verify,ID_B,Pub_B
42,A,verify,ID_A,Pub_B
43,A,verify,a^y,Pub_B
44,A,decrypt,a^y,hK_AB
45,A,verify,a^x,Pub_B
46,A,decrypt,a^x,hK_AB
47,A,verify,ID_B,Pub_B
48,A,decrypt,ID_B,hK_AB
49,A,verify,ID_A,Pub_B
50,A,decrypt,ID_A,hK_AB
51,A,sign,a^x,Pri_A
52,A,sign,a^y,Pri_A
53,A,sign,ID_A,Pri_A
54,A,sign,ID_B,Pri_A
55,A,sign,a^x,Pri_A
56,A,hash,a^x,hK_AB
57,A,sign,a^y,Pri_A
58,A,hash,a^y,hK_AB
59,A,sign,ID_A,Pri_A
60,A,hash,ID_A,hK_AB
61,A,sign,ID_B,Pri_A
62,A,hash,ID_B,hK_AB
63,A,send,Cert_A,
64,A,send,a^x,Pri_A
65,A,send,a^y,Pri_A
66,A,send,ID_A,Pri_A
67,A,send,ID_B,Pri_A
68,A,send,a^x,Pri_A hK_AB
69,A,send,a^y,Pri_A hK_AB
70,A,send,ID_A,Pri_A hK_AB
71,A,send,ID_B,Pri_A hK_AB
72,B,receive,Cert_A,
73,B,receive,a^x,Pri_A
74,B,receive,a^y,Pri_A
75,B,receive,ID_A,Pri_A
76,B,receive,ID_B,Pri_A
77,B,receive,a^x,Pri_A hK_AB
78,B,receive,a^y,Pri_A hK_AB
79,B,receive,ID_A,Pri_A hK_AB
80,B,receive,ID_B,Pri_A hK_AB
81,B,verify,a^x,Pub_A
82,B,verify,a^y,Pub_A
83,B,verify,ID_A,Pub_A
84,B,verify,ID_B,Pub_A
85,B,verify,a^x,Pub_A
86,B,decrypt,a^x,hK_AB
87,B,verify,a^y,Pub_A
88,B,decrypt,a^y,hK_AB
89,B,verify,ID_A,Pub_A
90,B,decrypt,ID_A,hK_AB
91,B,verify,ID_B,Pub_A
92,B,decrypt,ID_B,hK_AB
