,pp,ap,mp,kp
0,A,encrypt,ID_A,K_AS
1,A,encrypt,ID_B,K_AS
2,A,new,N_A,
3,A,encrypt,N_A,K_AS
4,A,new,N_A^',
5,A,send,ID_A,K_AS
6,A,send,ID_B,K_AS
7,A,send,N_A,K_AS
8,A,send,N_A^',
9,B,receive,ID_A,K_AS
10,B,receive,ID_B,K_AS
11,B,receive,N_A,K_AS
12,B,receive,N_A^',
13,B,encrypt,ID_A,K_AS
14,B,encrypt,ID_B,K_AS
15,B,encrypt,N_A,K_AS
16,B,encrypt,ID_B,K_BS
17,B,encrypt,ID_A,K_BS
18,B,new,N_B,
19,B,encrypt,N_B,K_BS
20,B,new,N_B^',
21,B,send,ID_A,K_AS
22,B,send,ID_B,K_AS
23,B,send,N_A,K_AS
24,B,send,ID_B,K_BS
25,B,send,ID_A,K_BS
26,B,send,N_B,K_BS
27,B,send,N_B^',
28,S,receive,ID_A,K_AS
29,S,receive,ID_B,K_AS
30,S,receive,N_A,K_AS
31,S,receive,ID_B,K_BS
32,S,receive,ID_A,K_BS
33,S,receive,N_B,K_BS
34,S,receive,N_B^',
35,S,decrypt,ID_A,K_AS
36,S,decrypt,ID_B,K_AS
37,S,decrypt,N_A,K_AS
38,S,decrypt,ID_B,K_BS
39,S,decrypt,ID_A,K_BS
40,S,decrypt,N_B,K_BS
41,S,encrypt,N_A,K_AS
42,S,encrypt,K_AB,K_AS
43,S,encrypt,N_B,K_BS
44,S,encrypt,K_AB,K_BS
45,S,send,N_A,K_AS
46,S,send,K_AB,K_AS
47,S,send,N_B,K_BS
48,S,send,K_AB,K_BS
49,B,receive,N_A,K_AS
50,B,receive,K_AB,K_AS
51,B,receive,N_B,K_BS
52,B,receive,K_AB,K_BS
53,B,decrypt,N_B,K_BS
54,B,decrypt,K_AB,K_BS
55,B,encrypt,N_A,K_AS
56,B,encrypt,K_AB,K_AS
57,B,send,N_A,K_AS
58,B,send,K_AB,K_AS
59,A,receive,N_A,K_AS
60,A,receive,K_AB,K_AS
61,A,decrypt,N_A,K_AS
62,A,decrypt,K_AB,K_AS
