,pp,ap,mp,kp
0,A,new,T_A,
1,A,sign,T_A,Pri_A
2,A,sign,ID_B,Pri_A
3,A,hash,T_A,hK_AB
4,A,hash,ID_B,hK_AB
5,A,hash,ID_A,hK_AB
6,A,send,Cert_A,
7,A,send,T_A,
8,A,send,ID_B,
9,A,send,T_A,Pri_A
10,A,send,ID_B,Pri_A
11,A,send,T_A,hK_AB
12,A,send,ID_B,hK_AB
13,A,send,ID_A,hK_AB
14,B,receive,Cert_A,
15,B,receive,T_A,
16,B,receive,ID_B,
17,B,receive,T_A,Pri_A
18,B,receive,ID_B,Pri_A
19,B,receive,T_A,hK_AB
20,B,receive,ID_B,hK_AB
21,B,receive,ID_A,hK_AB
22,B,verify,T_A,Pub_A
23,B,verify,ID_B,Pub_A
24,B,decrypt,T_A,hK_AB
25,B,decrypt,ID_B,hK_AB
26,B,decrypt,ID_A,hK_AB
27,B,new,T_B,
28,B,sign,T_B,Pri_B
29,B,sign,ID_A,Pri_B
30,B,hash,T_B,hK_AB
31,B,hash,ID_A,hK_AB
32,B,hash,ID_B,hK_AB
33,B,send,Cert_B,
34,B,send,T_B,
35,B,send,ID_A,
36,B,send,T_B,Pri_B
37,B,send,ID_A,Pri_B
38,B,send,T_B,hK_AB
39,B,send,ID_A,hK_AB
40,B,send,ID_B,hK_AB
41,A,receive,Cert_B,
42,A,receive,T_B,
43,A,receive,ID_A,
44,A,receive,T_B,Pri_B
45,A,receive,ID_A,Pri_B
46,A,receive,T_B,hK_AB
47,A,receive,ID_A,hK_AB
48,A,receive,ID_B,hK_AB
49,A,verify,T_B,Pub_B
50,A,verify,ID_A,Pub_B
51,A,decrypt,T_B,hK_AB
52,A,decrypt,ID_A,hK_AB
53,A,decrypt,ID_B,hK_AB
