,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,a^x,
2,B,receive,ID_A,
3,B,receive,a^x,
4,B,hash,ID_A,hK_AB
5,B,sign,ID_A,Pri_B
6,B,hash,a^x,hK_AB
7,B,sign,a^x,Pri_B
8,B,hash,a^y,hK_AB
9,B,sign,a^y,Pri_B
10,B,hash,ID_B,hK_AB
11,B,sign,ID_B,Pri_B
12,B,send,ID_B,
13,B,send,a^y,
14,B,send,ID_A,hK_AB Pri_B
15,B,send,a^x,hK_AB Pri_B
16,B,send,a^y,hK_AB Pri_B
17,B,send,ID_B,hK_AB Pri_B
18,B,send,ID_B,
19,A,receive,ID_B,
20,A,receive,a^y,
21,A,receive,ID_A,hK_AB Pri_B
22,A,receive,a^x,hK_AB Pri_B
23,A,receive,a^y,hK_AB Pri_B
24,A,receive,ID_B,hK_AB Pri_B
25,A,receive,ID_B,
26,A,decrypt,ID_A,hK_AB
27,A,verify,ID_A,Pub_B
28,A,decrypt,a^x,hK_AB
29,A,verify,a^x,Pub_B
30,A,decrypt,a^y,hK_AB
31,A,verify,a^y,Pub_B
32,A,decrypt,ID_B,hK_AB
33,A,verify,ID_B,Pub_B
34,A,hash,ID_B,hK_AB
35,A,sign,ID_B,Pri_A
36,A,hash,a^x,hK_AB
37,A,sign,a^x,Pri_A
38,A,hash,a^y,hK_AB
39,A,sign,a^y,Pri_A
40,A,hash,ID_A,hK_AB
41,A,sign,ID_A,Pri_A
42,A,send,ID_A,
43,A,send,ID_B,hK_AB Pri_A
44,A,send,a^x,hK_AB Pri_A
45,A,send,a^y,hK_AB Pri_A
46,A,send,ID_A,hK_AB Pri_A
47,A,send,ID_A,
48,B,receive,ID_A,
49,B,receive,ID_B,hK_AB Pri_A
50,B,receive,a^x,hK_AB Pri_A
51,B,receive,a^y,hK_AB Pri_A
52,B,receive,ID_A,hK_AB Pri_A
53,B,receive,ID_A,
54,B,decrypt,ID_B,hK_AB
55,B,verify,ID_B,Pub_A
56,B,decrypt,a^x,hK_AB
57,B,verify,a^x,Pub_A
58,B,decrypt,a^y,hK_AB
59,B,verify,a^y,Pub_A
60,B,decrypt,ID_A,hK_AB
61,B,verify,ID_A,Pub_A
