,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,a^x,
4,A,send,N_A,
5,B,receive,ID_A,
6,B,receive,ID_B,
7,B,receive,a^x,
8,B,receive,N_A,
9,B,sign,ID_A,Pri_B
10,B,sign,a^y,Pri_B
11,B,sign,a^x,Pri_B
12,B,send,ID_B,
13,B,send,ID_A,
14,B,send,a^y,
15,B,send,ID_A,Pri_B
16,B,send,a^y,Pri_B
17,B,send,a^x,Pri_B
18,A,receive,ID_B,
19,A,receive,ID_A,
20,A,receive,a^y,
21,A,receive,ID_A,Pri_B
22,A,receive,a^y,Pri_B
23,A,receive,a^x,Pri_B
24,A,verify,ID_A,Pub_B
25,A,verify,a^y,Pub_B
26,A,verify,a^x,Pub_B
27,A,sign,ID_B,Pri_A
28,A,sign,a^x,Pri_A
29,A,sign,a^y,Pri_A
30,A,send,ID_A,
31,A,send,ID_B,
32,A,send,ID_B,Pri_A
33,A,send,a^x,Pri_A
34,A,send,a^y,Pri_A
35,B,receive,ID_A,
36,B,receive,ID_B,
37,B,receive,ID_B,Pri_A
38,B,receive,a^x,Pri_A
39,B,receive,a^y,Pri_A
40,B,verify,ID_B,Pub_A
41,B,verify,a^x,Pub_A
42,B,verify,a^y,Pub_A
