,pp,ap,mp,kp
0,A,encrypt,a^x,Password_A
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,a^x,Password_A
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,receive,a^x,Password_A
7,S,encrypt,ID_B,Password_A
8,S,encrypt,K_AS,Password_A
9,S,send,ID_B,Password_A
10,S,send,K_AS,Password_A
11,S,send,ID_A,Password_B
12,S,send,K_BS,Password_B
13,S,send,ID_S,
14,A,receive,ID_B,Password_A
15,A,receive,K_AS,Password_A
16,A,receive,ID_A,Password_B
17,A,receive,K_BS,Password_B
18,A,receive,ID_S,
19,A,hash,ID_B,
20,A,hash,Password_A,
21,A,hash,K_AS,
22,A,send,ID_B,
23,A,send,Password_A,
24,A,send,K_AS,
25,A,send,K_BS,
26,B,receive,ID_B,
27,B,receive,Password_A,
28,B,receive,K_AS,
29,B,receive,K_BS,
30,B,hash,ID_B,
31,B,hash,Password_A,
32,B,hash,K_AS,
33,B,hash,ID_A,
34,B,hash,Password_B,
35,B,hash,K_BS,
36,B,encrypt,a^y,Password_B
37,B,send,ID_B,
38,B,send,Password_A,
39,B,send,K_AS,
40,B,send,ID_A,
41,B,send,Password_B,
42,B,send,K_BS,
43,B,send,a^y,Password_B
44,S,receive,ID_B,
45,S,receive,Password_A,
46,S,receive,K_AS,
47,S,receive,ID_A,
48,S,receive,Password_B,
49,S,receive,K_BS,
50,S,receive,a^y,Password_B
51,S,encrypt,a^y,K_AS
52,S,encrypt,a^x,K_BS
53,S,hash,a^x,hK_AS
54,S,hash,a^y,hK_AS
55,S,hash,a^x,hK_BS
56,S,hash,a^y,hK_BS
57,S,send,a^y,K_AS
58,S,send,a^x,K_BS
59,S,send,a^x,hK_AS
60,S,send,a^y,hK_AS
61,S,send,a^x,hK_BS
62,S,send,a^y,hK_BS
63,B,receive,a^y,K_AS
64,B,receive,a^x,K_BS
65,B,receive,a^x,hK_AS
66,B,receive,a^y,hK_AS
67,B,receive,a^x,hK_BS
68,B,receive,a^y,hK_BS
69,B,decrypt,a^x,K_BS
70,B,decrypt,a^x,hK_BS
71,B,decrypt,a^y,hK_BS
72,B,encrypt,a^y,K_AS
73,B,new,N_B,
74,B,new,N_B,
75,B,send,a^y,K_AS
76,B,send,a^x,hK_AS
77,B,send,a^y,hK_AS
78,B,send,N_B,
79,B,send,N_B,
80,A,receive,a^y,K_AS
81,A,receive,a^x,hK_AS
82,A,receive,a^y,hK_AS
83,A,receive,N_B,
84,A,receive,N_B,
85,A,decrypt,a^y,K_AS
86,A,decrypt,a^x,hK_AS
87,A,decrypt,a^y,hK_AS
88,A,hash,N_B+1,hK_AB
89,A,send,N_B+1,hK_AB
90,B,receive,N_B+1,hK_AB
91,B,decrypt,N_B+1,hK_AB
