,pp,ap,mp,kp
0,A,encrypt,a^x,Pub_S
1,A,encrypt,Password_A,Pub_S
2,A,new,N_A,
3,A,new,N_A^',
4,A,send,ID_A,
5,A,send,a^x,Pub_S
6,A,send,Password_A,Pub_S
7,A,send,N_A,
8,A,send,N_A^',
9,S,receive,ID_A,
10,S,receive,a^x,Pub_S
11,S,receive,Password_A,Pub_S
12,S,receive,N_A,
13,S,receive,N_A^',
14,S,decrypt,a^x,Pri_S
15,S,decrypt,Password_A,Pri_S
16,S,hash,a^y,
17,S,send,a^x,
18,S,send,a^y,
19,S,send,a^y,
20,A,receive,a^x,
21,A,receive,a^y,
22,A,receive,a^y,
23,A,hash,a^x,
24,A,hash,a^y,
25,A,send,ID_A,
26,A,send,a^x,
27,A,send,a^y,
28,S,receive,ID_A,
29,S,receive,a^x,
30,S,receive,a^y,
