pp,ap,mp,kp
A,new,N_A, 
A,encrypt,K_(Pub_A ),K_AB
A,new,T_A, 
A,encrypt,T_A,K_AB
A,send,N_A, 
A,send,K_(Pub_A ),K_AB
A,send,T_A,K_AB
B,receive,N_A, 
B,receive,K_(Pub_A ),K_AB
B,receive,T_A,K_AB
B,decrypt,K_(Pub_A ),K_AB
B,decrypt,T_A,K_AB
B,encrypt,ID_B,Pub_A
B,encrypt,ID_A,Pub_A
B,encrypt,N_A,Pub_A
B,new,N_B, 
B,encrypt,N_B,Pub_A
B,encrypt,K_(Pub_B ),Pub_A
B,encrypt,N_A,K_AB
B,encrypt,N_A,Pub_A
B,send,ID_B,Pub_A
B,send,ID_A,Pub_A
B,send,N_A,Pub_A
B,send,N_B,Pub_A
B,send,K_(Pub_B ),Pub_A
B,send,N_A,K_AB Pub_A
A,receive,ID_B,Pub_A
A,receive,ID_A,Pub_A
A,receive,N_A,Pub_A
A,receive,N_B,Pub_A
A,receive,K_(Pub_B ),Pub_A
A,receive,N_A,K_AB Pub_A
A,decrypt,ID_B,Pri_A
A,decrypt,ID_A,Pri_A
A,decrypt,N_A,Pri_A
A,decrypt,N_B,Pri_A
A,decrypt,K_(Pub_B ),Pri_A
A,decrypt,N_A,K_AB
A,decrypt,N_A,Pri_A
A,encrypt,N_B,Pub_B
A,send,N_B,Pub_B
B,receive,N_B,Pub_B
B,decrypt,N_B,Pri_B
