,pp,ap,mp,kp
0,A,encrypt,ID_A,Password_A
1,A,encrypt,ID_B,Password_A
2,A,encrypt,a^x,Password_A
3,A,new,N_A,
4,A,send,ID_A,Password_A Pub_S
5,A,send,ID_B,Password_A Pub_S
6,A,send,a^x,Password_A Pub_S
7,A,send,K_AS,Pub_S
8,A,send,a^x,
9,A,send,N_A,
10,B,receive,ID_A,Password_A Pub_S
11,B,receive,ID_B,Password_A Pub_S
12,B,receive,a^x,Password_A Pub_S
13,B,receive,K_AS,Pub_S
14,B,receive,a^x,
15,B,receive,N_A,
16,B,encrypt,ID_A,Pub_S
17,B,encrypt,ID_B,Pub_S
18,B,encrypt,a^x,Pub_S
19,B,encrypt,K_AS,Pub_S
20,B,encrypt,ID_B,Password_B
21,B,encrypt,ID_B,Pub_S
22,B,encrypt,ID_A,Password_B
23,B,encrypt,ID_A,Pub_S
24,B,encrypt,a^y,Password_B
25,B,encrypt,a^y,Pub_S
26,B,encrypt,K_BS,Pub_S
27,B,encrypt,ID_A,K_AB
28,B,new,N_B,
29,B,encrypt,N_B,K_AB
30,B,send,ID_A,Password_A Pub_S
31,B,send,ID_B,Password_A Pub_S
32,B,send,a^x,Password_A Pub_S
33,B,send,K_AS,Pub_S
34,B,send,ID_B,Password_B Pub_S
35,B,send,ID_A,Password_B Pub_S
36,B,send,a^y,Password_B Pub_S
37,B,send,K_BS,Pub_S
38,B,send,a^y,
39,B,send,ID_A,K_AB
40,B,send,N_B,K_AB
41,S,receive,ID_A,Password_A Pub_S
42,S,receive,ID_B,Password_A Pub_S
43,S,receive,a^x,Password_A Pub_S
44,S,receive,K_AS,Pub_S
45,S,receive,ID_B,Password_B Pub_S
46,S,receive,ID_A,Password_B Pub_S
47,S,receive,a^y,Password_B Pub_S
48,S,receive,K_BS,Pub_S
49,S,receive,a^y,
50,S,receive,ID_A,K_AB
51,S,receive,N_B,K_AB
52,S,decrypt,ID_A,Pri_S
53,S,decrypt,ID_B,Pri_S
54,S,decrypt,a^x,Pri_S
55,S,decrypt,K_AS,Pri_S
56,S,decrypt,ID_B,Pri_S
57,S,decrypt,ID_A,Pri_S
58,S,decrypt,a^y,Pri_S
59,S,decrypt,K_BS,Pri_S
60,S,encrypt,ID_B,K_AS
61,S,encrypt,a^y,K_AS
62,S,encrypt,ID_A,K_BS
63,S,encrypt,a^x,K_BS
64,S,encrypt,ID_A,K_AB
65,S,encrypt,N_B,K_AB
66,S,send,ID_B,K_AS
67,S,send,a^y,K_AS
68,S,send,ID_A,K_BS
69,S,send,a^x,K_BS
70,S,send,ID_A,K_AB
71,S,send,N_B,K_AB
72,A,receive,ID_B,K_AS
73,A,receive,a^y,K_AS
74,A,receive,ID_A,K_BS
75,A,receive,a^x,K_BS
76,A,receive,ID_A,K_AB
77,A,receive,N_B,K_AB
78,A,decrypt,ID_B,K_AS
79,A,decrypt,a^y,K_AS
80,A,decrypt,ID_A,K_AB
81,A,decrypt,N_B,K_AB
82,A,encrypt,ID_A,K_BS
83,A,encrypt,a^x,K_BS
84,A,send,ID_A,K_BS
85,A,send,a^x,K_BS
86,B,receive,ID_A,K_BS
87,B,receive,a^x,K_BS
88,B,decrypt,ID_A,K_BS
89,B,decrypt,a^x,K_BS
