pp,ap,mp,kp
A,new,N_A, 
A,send,ID_A, 
A,send,N_A, 
B,receive,ID_A, 
B,receive,N_A, 
B,encrypt,ID_B,Pub_A
B,new,N_B, 
B,encrypt,N_B,Pub_A
B,encrypt,N_A,Pub_A
B,send,ID_B,Pub_A
B,send,N_B,Pub_A
B,send,N_A,Pub_A
A,receive,ID_B,Pub_A
A,receive,N_B,Pub_A
A,receive,N_A,Pub_A
A,decrypt,ID_B,Pri_A
A,decrypt,N_B,Pri_A
A,decrypt,N_A,Pri_A
A,encrypt,ID_A,Pub_B
A,encrypt,N_A,Pub_B
A,encrypt,ID_B,Pub_B
A,encrypt,N_B,Pub_B
A,sign,a^x,Pri_A
A,encrypt,a^x,Pub_B
A,send,ID_A,Pub_B
A,send,N_A,Pub_B
A,send,ID_B,Pub_B
A,send,N_B,Pub_B
A,send,a^x,Pri_A Pub_B
B,receive,ID_A,Pub_B
B,receive,N_A,Pub_B
B,receive,ID_B,Pub_B
B,receive,N_B,Pub_B
B,receive,a^x,Pri_A Pub_B
B,decrypt,ID_A,Pri_B
B,decrypt,N_A,Pri_B
B,decrypt,ID_B,Pri_B
B,decrypt,N_B,Pri_B
B,verify,a^x,Pub_A
B,decrypt,a^x,Pri_B
B,encrypt,ID_B,Pub_A
B,encrypt,N_B,Pub_A
B,encrypt,ID_A,Pub_A
B,encrypt,N_A,Pub_A
B,sign,a^y,Pri_B
B,encrypt,a^y,Pub_A
B,send,ID_B,Pub_A
B,send,N_B,Pub_A
B,send,ID_A,Pub_A
B,send,N_A,Pub_A
B,send,a^y,Pri_B Pub_A
A,receive,ID_B,Pub_A
A,receive,N_B,Pub_A
A,receive,ID_A,Pub_A
A,receive,N_A,Pub_A
A,receive,a^y,Pri_B Pub_A
A,decrypt,ID_B,Pri_A
A,decrypt,N_B,Pri_A
A,decrypt,ID_A,Pri_A
A,decrypt,N_A,Pri_A
A,verify,a^y,Pub_B
A,decrypt,a^y,Pri_A
A,encrypt,N_B,Pub_B
A,encrypt,ID_A,Pub_B
A,send,N_B,Pub_B
A,send,ID_A,Pub_B
B,receive,N_B,Pub_B
B,receive,ID_A,Pub_B
B,decrypt,N_B,Pri_B
B,decrypt,ID_A,Pri_B
