,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,N_A,K_AS
2,A,encrypt,P_N,K_AS
3,A,encrypt,ID_A,K_AS
4,A,encrypt,ID_B,K_AS
5,A,send,P_N,
6,A,send,ID_A,
7,A,send,ID_B,
8,A,send,N_A,K_AS
9,A,send,P_N,K_AS
10,A,send,ID_A,K_AS
11,A,send,ID_B,K_AS
12,B,receive,P_N,
13,B,receive,ID_A,
14,B,receive,ID_B,
15,B,receive,N_A,K_AS
16,B,receive,P_N,K_AS
17,B,receive,ID_A,K_AS
18,B,receive,ID_B,K_AS
19,B,encrypt,N_A,K_AS
20,B,encrypt,P_N,K_AS
21,B,encrypt,ID_A,K_AS
22,B,encrypt,ID_B,K_AS
23,B,new,N_B,
24,B,encrypt,N_B,K_BS
25,B,encrypt,P_N,K_BS
26,B,encrypt,ID_A,K_BS
27,B,encrypt,ID_B,K_BS
28,B,send,P_N,
29,B,send,ID_A,
30,B,send,ID_B,
31,B,send,N_A,K_AS
32,B,send,P_N,K_AS
33,B,send,ID_A,K_AS
34,B,send,ID_B,K_AS
35,B,send,N_B,K_BS
36,B,send,P_N,K_BS
37,B,send,ID_A,K_BS
38,B,send,ID_B,K_BS
39,S,receive,P_N,
40,S,receive,ID_A,
41,S,receive,ID_B,
42,S,receive,N_A,K_AS
43,S,receive,P_N,K_AS
44,S,receive,ID_A,K_AS
45,S,receive,ID_B,K_AS
46,S,receive,N_B,K_BS
47,S,receive,P_N,K_BS
48,S,receive,ID_A,K_BS
49,S,receive,ID_B,K_BS
50,S,decrypt,N_A,K_AS
51,S,decrypt,P_N,K_AS
52,S,decrypt,ID_A,K_AS
53,S,decrypt,ID_B,K_AS
54,S,decrypt,N_B,K_BS
55,S,decrypt,P_N,K_BS
56,S,decrypt,ID_A,K_BS
57,S,decrypt,ID_B,K_BS
58,S,encrypt,K_AB,K_AS
59,S,encrypt,N_A,K_AS
60,S,encrypt,K_AB,K_BS
61,S,encrypt,N_B,K_BS
62,S,send,K_AB,K_AS
63,S,send,N_A,K_AS
64,S,send,K_AB,K_BS
65,S,send,N_B,K_BS
66,S,send,ID_S,
67,B,receive,K_AB,K_AS
68,B,receive,N_A,K_AS
69,B,receive,K_AB,K_BS
70,B,receive,N_B,K_BS
71,B,receive,ID_S,
72,B,decrypt,K_AB,K_BS
73,B,decrypt,N_B,K_BS
74,B,encrypt,K_AB,K_AS
75,B,encrypt,N_A,K_AS
76,B,encrypt,P_N,K_AB
77,B,new,N_B^',
78,B,encrypt,N_B^',K_AB
79,B,send,K_AB,K_AS
80,B,send,N_A,K_AS
81,B,send,P_N,K_AB
82,B,send,N_B^',K_AB
83,A,receive,K_AB,K_AS
84,A,receive,N_A,K_AS
85,A,receive,P_N,K_AB
86,A,receive,N_B^',K_AB
87,A,decrypt,K_AB,K_AS
88,A,decrypt,N_A,K_AS
89,A,decrypt,P_N,K_AB
90,A,decrypt,N_B^',K_AB
91,A,encrypt,N_B^'+1,K_AB
92,A,send,N_B^'+1,K_AB
93,B,receive,N_B^'+1,K_AB
94,B,decrypt,N_B^'+1,K_AB
