,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,new,N_B,
6,B,encrypt,N_A,K_AB
7,B,encrypt,N_B,K_AB
8,B,encrypt,ID_B,K_AB
9,B,send,N_B,
10,B,send,N_A,K_AB
11,B,send,N_B,K_AB
12,B,send,ID_B,K_AB
13,A,receive,N_B,
14,A,receive,N_A,K_AB
15,A,receive,N_B,K_AB
16,A,receive,ID_B,K_AB
17,A,decrypt,N_A,K_AB
18,A,decrypt,N_B,K_AB
19,A,decrypt,ID_B,K_AB
20,A,encrypt,N_A,K_AB
21,A,encrypt,N_B,K_AB
22,A,encrypt,ID_A,K_AB
23,A,send,N_A,K_AB
24,A,send,N_B,K_AB
25,A,send,ID_A,K_AB
26,B,receive,N_A,K_AB
27,B,receive,N_B,K_AB
28,B,receive,ID_A,K_AB
29,B,decrypt,N_A,K_AB
30,B,decrypt,N_B,K_AB
31,B,decrypt,ID_A,K_AB
