,pp,ap,mp,kp
0,A,encrypt,ID_A,Pub_S
1,A,encrypt,ID_B,Pub_S
2,A,new,N_A,
3,A,encrypt,N_A,Pub_S
4,A,new,N_A^',
5,A,encrypt,N_A^',Pub_S
6,A,new,T_A,
7,A,encrypt,T_A,Pub_S
8,A,send,ID_A,Pub_S
9,A,send,ID_B,Pub_S
10,A,send,N_A,Pub_S
11,A,send,N_A^',Pub_S
12,A,send,T_A,Pub_S
13,S,receive,ID_A,Pub_S
14,S,receive,ID_B,Pub_S
15,S,receive,N_A,Pub_S
16,S,receive,N_A^',Pub_S
17,S,receive,T_A,Pub_S
18,S,decrypt,ID_A,Pri_S
19,S,decrypt,ID_B,Pri_S
20,S,decrypt,N_A,Pri_S
21,S,decrypt,N_A^',Pri_S
22,S,decrypt,T_A,Pri_S
23,S,send,ID_A,
24,S,send,ID_B,
25,S,send,ID_S,
26,B,receive,ID_A,
27,B,receive,ID_B,
28,B,receive,ID_S,
29,B,encrypt,ID_B,Pub_S
30,B,encrypt,ID_A,Pub_S
31,B,new,N_B,
32,B,encrypt,N_B,Pub_S
33,B,new,N_B^',
34,B,encrypt,N_B^',Pub_S
35,B,new,T_B,
36,B,encrypt,T_B,Pub_S
37,B,send,ID_B,Pub_S
38,B,send,ID_A,Pub_S
39,B,send,N_B,Pub_S
40,B,send,N_B^',Pub_S
41,B,send,T_B,Pub_S
42,S,receive,ID_B,Pub_S
43,S,receive,ID_A,Pub_S
44,S,receive,N_B,Pub_S
45,S,receive,N_B^',Pub_S
46,S,receive,T_B,Pub_S
47,S,decrypt,ID_B,Pri_S
48,S,decrypt,ID_A,Pri_S
49,S,decrypt,N_B,Pri_S
50,S,decrypt,N_B^',Pri_S
51,S,decrypt,T_B,Pri_S
52,S,encrypt,N_A,K_AS
53,S,encrypt,K_AB,K_AS
54,S,encrypt,N_B^',K_AS
55,S,send,N_A,K_AS
56,S,send,K_AB,K_AS
57,S,send,N_B^',K_AS
58,A,receive,N_A,K_AS
59,A,receive,K_AB,K_AS
60,A,receive,N_B^',K_AS
61,A,decrypt,N_A,K_AS
62,A,decrypt,K_AB,K_AS
63,A,decrypt,N_B^',K_AS
64,S,encrypt,N_B,K_BS
65,S,encrypt,K_AB,K_BS
66,S,encrypt,N_A^',K_BS
67,S,send,N_B,K_BS
68,S,send,K_AB,K_BS
69,S,send,N_A^',K_BS
70,B,receive,N_B,K_BS
71,B,receive,K_AB,K_BS
72,B,receive,N_A^',K_BS
73,B,decrypt,N_B,K_BS
74,B,decrypt,K_AB,K_BS
75,B,decrypt,N_A^',K_BS
76,A,encrypt,N_B^'+1,K_AB
77,A,send,N_B^'+1,K_AB
78,B,receive,N_B^'+1,K_AB
79,B,decrypt,N_B^'+1,K_AB
80,B,encrypt,N_A^'+1,K_AB
81,B,send,N_A^'+1,K_AB
82,A,receive,N_A^'+1,K_AB
83,A,decrypt,N_A^'+1,K_AB
