,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,ID_B,
2,S,receive,ID_A,
3,S,receive,ID_B,
4,S,new,N_S,
5,S,send,ID_A,
6,S,send,ID_B,
7,S,send,N_S,
8,S,send,ID_S,
9,A,receive,ID_A,
10,A,receive,ID_B,
11,A,receive,N_S,
12,A,receive,ID_S,
13,A,new,N_A,
14,A,new,N_A^',
15,A,new,N_S,
16,A,send,ID_A,Pub_S
17,A,send,ID_B,Pub_S
18,A,send,N_A,Pub_S
19,A,send,N_A^',Pub_S
20,A,send,N_S,Pub_S
21,A,send,N_S,
22,B,receive,ID_A,Pub_S
23,B,receive,ID_B,Pub_S
24,B,receive,N_A,Pub_S
25,B,receive,N_A^',Pub_S
26,B,receive,N_S,Pub_S
27,B,receive,N_S,
28,B,encrypt,ID_A,Pub_S
29,B,encrypt,ID_B,Pub_S
30,B,encrypt,N_A,Pub_S
31,B,encrypt,N_A^',Pub_S
32,B,encrypt,N_S,Pub_S
33,B,encrypt,ID_B,Pub_S
34,B,encrypt,ID_A,Pub_S
35,B,new,N_B,
36,B,encrypt,N_B,Pub_S
37,B,new,N_B^',
38,B,encrypt,N_B^',Pub_S
39,B,new,N_S,
40,B,encrypt,N_S,Pub_S
41,B,send,ID_A,Pub_S
42,B,send,ID_B,Pub_S
43,B,send,N_A,Pub_S
44,B,send,N_A^',Pub_S
45,B,send,N_S,Pub_S
46,B,send,ID_B,Pub_S
47,B,send,ID_A,Pub_S
48,B,send,N_B,Pub_S
49,B,send,N_B^',Pub_S
50,B,send,N_S,Pub_S
51,S,receive,ID_A,Pub_S
52,S,receive,ID_B,Pub_S
53,S,receive,N_A,Pub_S
54,S,receive,N_A^',Pub_S
55,S,receive,N_S,Pub_S
56,S,receive,ID_B,Pub_S
57,S,receive,ID_A,Pub_S
58,S,receive,N_B,Pub_S
59,S,receive,N_B^',Pub_S
60,S,receive,N_S,Pub_S
61,S,decrypt,ID_A,Pri_S
62,S,decrypt,ID_B,Pri_S
63,S,decrypt,N_A,Pri_S
64,S,decrypt,N_A^',Pri_S
65,S,decrypt,N_S,Pri_S
66,S,decrypt,ID_B,Pri_S
67,S,decrypt,ID_A,Pri_S
68,S,decrypt,N_B,Pri_S
69,S,decrypt,N_B^',Pri_S
70,S,decrypt,N_S,Pri_S
71,S,encrypt,N_B,K_BS
72,S,encrypt,K_AB,K_BS
73,S,encrypt,N_A^',K_BS
74,S,encrypt,N_A,K_AS
75,S,encrypt,K_AB,K_AS
76,S,encrypt,N_B^',K_AS
77,S,send,N_B,K_BS
78,S,send,K_AB,K_BS
79,S,send,N_A^',K_BS
80,S,send,N_A,K_AS
81,S,send,K_AB,K_AS
82,S,send,N_B^',K_AS
83,B,receive,N_B,K_BS
84,B,receive,K_AB,K_BS
85,B,receive,N_A^',K_BS
86,B,receive,N_A,K_AS
87,B,receive,K_AB,K_AS
88,B,receive,N_B^',K_AS
89,B,decrypt,N_B,K_BS
90,B,decrypt,K_AB,K_BS
91,B,decrypt,N_A^',K_BS
92,B,encrypt,N_A,K_AS
93,B,encrypt,K_AB,K_AS
94,B,encrypt,N_B^',K_AS
95,B,encrypt,N_A^'+1,K_AB
96,B,send,N_A,K_AS
97,B,send,K_AB,K_AS
98,B,send,N_B^',K_AS
99,B,send,N_A^'+1,K_AB
100,A,receive,N_A,K_AS
101,A,receive,K_AB,K_AS
102,A,receive,N_B^',K_AS
103,A,receive,N_A^'+1,K_AB
104,A,decrypt,N_A,K_AS
105,A,decrypt,K_AB,K_AS
106,A,decrypt,N_B^',K_AS
107,A,decrypt,N_A^'+1,K_AB
108,A,encrypt,N_B^'+1,K_AB
109,A,send,N_B^'+1,K_AB
110,B,receive,N_B^'+1,K_AB
111,B,decrypt,N_B^'+1,K_AB
