pp,ap,mp,kp
A,encrypt,a^x,Password_A
A,send,ID_A, 
A,send,ID_B, 
A,send,a^x,Password_A
S,receive,ID_A, 
S,receive,ID_B, 
S,receive,a^x,Password_A
S,encrypt,ID_B,Password_A
S,encrypt,K_AS,Password_A
S,new,T_S, 
S,encrypt,T_S,Password_A
S,send,ID_B,Password_A
S,send,K_AS,Password_A
S,send,T_S,Password_A
S,send,ID_A,Password_B
S,send,K_BS,Password_B
S,send,T_S,Password_B
A,receive,ID_B,Password_A
A,receive,K_AS,Password_A
A,receive,T_S,Password_A
A,receive,ID_A,Password_B
A,receive,K_BS,Password_B
A,receive,T_S,Password_B
A,hash,ID_B, 
A,hash,Password_A, 
A,hash,K_AS, 
A,encrypt,ID_A,Password_B
A,encrypt,K_BS,Password_B
A,encrypt,T_S,Password_B
A,send,ID_B, 
A,send,Password_A, 
A,send,K_AS, 
A,send,ID_A,Password_B
A,send,K_BS,Password_B
A,send,T_S,Password_B
B,receive,ID_B, 
B,receive,Password_A, 
B,receive,K_AS, 
B,receive,ID_A,Password_B
B,receive,K_BS,Password_B
B,receive,T_S,Password_B
B,hash,ID_B, 
B,hash,Password_A, 
B,hash,K_AS, 
B,hash,ID_A, 
B,hash,Password_B, 
B,hash,K_BS, 
B,encrypt,a^y,Password_B
B,send,ID_B, 
B,send,Password_A, 
B,send,K_AS, 
B,send,ID_A, 
B,send,Password_B, 
B,send,K_BS, 
B,send,a^y,Password_B
S,receive,ID_B, 
S,receive,Password_A, 
S,receive,K_AS, 
S,receive,ID_A, 
S,receive,Password_B, 
S,receive,K_BS, 
S,receive,a^y,Password_B
S,encrypt,a^y,K_AS
S,encrypt,a^x,K_BS
S,hash,a^x,hK_AS
S,hash,a^y,hK_AS
S,hash,a^x,hK_BS
S,hash,a^y,hK_BS
S,send,a^y,K_AS
S,send,a^x,K_BS
S,send,a^x,hK_AS
S,send,a^y,hK_AS
S,send,a^x,hK_BS
S,send,a^y,hK_BS
B,receive,a^y,K_AS
B,receive,a^x,K_BS
B,receive,a^x,hK_AS
B,receive,a^y,hK_AS
B,receive,a^x,hK_BS
B,receive,a^y,hK_BS
B,decrypt,a^x,K_BS
B,decrypt,a^x,hK_BS
B,decrypt,a^y,hK_BS
B,encrypt,a^y,K_AS
B,new,N_B, 
B,hash,N_B,hK_AB
B,send,a^y,K_AS
B,send,a^x,hK_AS
B,send,a^y,hK_AS
B,send,N_B,hK_AB
B,send,N_B, 
A,receive,a^y,K_AS
A,receive,a^x,hK_AS
A,receive,a^y,hK_AS
A,receive,N_B,hK_AB
A,receive,N_B, 
A,decrypt,a^y,K_AS
A,decrypt,a^x,hK_AS
A,decrypt,a^y,hK_AS
A,decrypt,N_B,hK_AB
A,hash,N_B+1,hK_AB
A,send,N_B+1,hK_AB
B,receive,N_B+1,hK_AB
B,decrypt,N_B+1,hK_AB
