,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,new,N_B,
6,B,hash,Password_A,
7,B,hash,N_A,
8,B,hash,N_B,
9,B,hash,Password_A,
10,B,send,N_B,
11,B,send,Password_A,
12,B,send,N_A,
13,B,send,N_B,
14,B,send,ID_B,
15,A,receive,Password_A,
16,A,receive,N_B,
17,A,receive,Password_A,
18,A,receive,N_A,
19,A,receive,N_B,
20,A,receive,ID_B,
21,A,hash,Password_A,
22,A,hash,K_AB,
23,A,hash,N_B,
24,A,send,Password_A,
25,A,send,K_AB,
26,A,send,N_B,
27,B,receive,Password_A,
28,B,receive,K_AB,
29,B,receive,N_B,
