,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A,
4,B,receive,ID_A,
5,B,receive,ID_B,
6,B,receive,N_A,
7,A,encrypt,ID_A,K_BS
8,A,encrypt,ID_S,K_BS
9,A,encrypt,ID_A,K_BS
10,A,new,N_A^',
11,A,encrypt,N_A^',K_BS
12,A,encrypt,a^x,K_BS
13,A,encrypt,ID_B,K_BS
14,A,send,ID_A,
15,A,send,ID_B,
16,A,send,ID_A,K_BS
17,A,send,ID_S,K_BS
18,A,send,ID_A,K_BS
19,A,send,N_A^',K_BS
20,A,send,a^x,K_BS
21,A,send,ID_B,K_BS
22,S,receive,ID_A,
23,S,receive,ID_B,
24,S,receive,ID_A,K_BS
25,S,receive,ID_S,K_BS
26,S,receive,ID_A,K_BS
27,S,receive,N_A^',K_BS
28,S,receive,a^x,K_BS
29,S,receive,ID_B,K_BS
30,S,decrypt,ID_A,K_BS
31,S,decrypt,ID_S,K_BS
32,S,decrypt,ID_A,K_BS
33,S,decrypt,N_A^',K_BS
34,S,decrypt,a^x,K_BS
35,S,decrypt,ID_B,K_BS
36,S,encrypt,ID_S,K_BS
37,S,encrypt,ID_A,K_BS
38,S,encrypt,ID_A,K_BS
39,S,encrypt,N_A^',K_BS
40,S,encrypt,a^x,K_BS
41,S,encrypt,ID_B,K_BS
42,S,send,ID_S,K_BS
43,S,send,ID_A,K_BS K_BS
44,S,send,N_A^',K_BS
45,S,send,a^x,K_BS
46,S,send,ID_B,K_BS
47,B,receive,ID_S,K_BS
48,B,receive,ID_A,K_BS K_BS
49,B,receive,N_A^',K_BS
50,B,receive,a^x,K_BS
51,B,receive,ID_B,K_BS
52,B,decrypt,ID_S,K_BS
53,B,decrypt,ID_A,K_BS
54,B,decrypt,ID_A,K_BS
55,B,decrypt,N_A^',K_BS
56,B,decrypt,a^x,K_BS
57,B,decrypt,ID_B,K_BS
58,B,encrypt,ID_B,K_BS
59,B,encrypt,ID_S,K_BS
60,B,encrypt,ID_B,K_BS
61,B,new,N_B^',
62,B,encrypt,N_B^',K_BS
63,B,encrypt,a^y,K_BS
64,B,encrypt,ID_A,K_BS
65,B,send,ID_B,K_BS
66,B,send,ID_S,K_BS
67,B,send,ID_B,K_BS
68,B,send,N_B^',K_BS
69,B,send,a^y,K_BS
70,B,send,ID_A,K_BS
71,S,receive,ID_B,K_BS
72,S,receive,ID_S,K_BS
73,S,receive,ID_B,K_BS
74,S,receive,N_B^',K_BS
75,S,receive,a^y,K_BS
76,S,receive,ID_A,K_BS
77,S,decrypt,ID_B,K_BS
78,S,decrypt,ID_S,K_BS
79,S,decrypt,ID_B,K_BS
80,S,decrypt,N_B^',K_BS
81,S,decrypt,a^y,K_BS
82,S,decrypt,ID_A,K_BS
83,B,encrypt,ID_B,K_AB
84,B,encrypt,ID_A,K_AB
85,B,encrypt,N_A,K_AB
86,B,new,N_B,
87,B,send,ID_B,K_AB
88,B,send,ID_A,K_AB
89,B,send,N_A,K_AB
90,B,send,N_B,
91,A,receive,ID_B,K_AB
92,A,receive,ID_A,K_AB
93,A,receive,N_A,K_AB
94,A,receive,N_B,
95,A,decrypt,ID_B,K_AB
96,A,decrypt,ID_A,K_AB
97,A,decrypt,N_A,K_AB
98,S,encrypt,ID_S,K_BS
99,S,encrypt,ID_B,K_BS
100,S,encrypt,ID_B,K_BS
101,S,encrypt,N_A^',K_BS
102,S,encrypt,a^x,K_BS
103,S,encrypt,ID_A,K_BS
104,S,send,ID_S,K_BS
105,S,send,ID_B,K_BS K_BS
106,S,send,N_A^',K_BS
107,S,send,a^x,K_BS
108,S,send,ID_A,K_BS
109,A,receive,ID_S,K_BS
110,A,receive,ID_B,K_BS K_BS
111,A,receive,N_A^',K_BS
112,A,receive,a^x,K_BS
113,A,receive,ID_A,K_BS
114,A,encrypt,ID_A,K_AB
115,A,encrypt,ID_B,K_AB
116,A,encrypt,N_B,K_AB
117,A,send,ID_A,K_AB
118,A,send,ID_B,K_AB
119,A,send,N_B,K_AB
120,B,receive,ID_A,K_AB
121,B,receive,ID_B,K_AB
122,B,receive,N_B,K_AB
123,B,decrypt,ID_A,K_AB
124,B,decrypt,ID_B,K_AB
125,B,decrypt,N_B,K_AB
