pp,ap,mp,kp
A,new,N_A, 
A,send,N_A, 
B,receive,N_A, 
B,encrypt,K_AB,Pub_A
B,encrypt,Password_B,Pub_A
B,encrypt,N_A,Pub_A
B,encrypt,ID_B,Pub_A
B,encrypt,ID_A,Pub_A
B,send,K_AB,Pub_A
B,send,Password_B,Pub_A
B,send,N_A,Pub_A
B,send,ID_B,Pub_A
B,send,ID_A,Pub_A
A,receive,K_AB,Pub_A
A,receive,Password_B,Pub_A
A,receive,N_A,Pub_A
A,receive,ID_B,Pub_A
A,receive,ID_A,Pub_A
A,decrypt,K_AB,Pri_A
A,decrypt,Password_B,Pri_A
A,decrypt,N_A,Pri_A
A,decrypt,ID_B,Pri_A
A,decrypt,ID_A,Pri_A
A,hash,N_A,hK_AB
A,hash,ID_A,hK_AB
A,hash,ID_B,hK_AB
A,send,N_A,hK_AB
A,send,ID_A,hK_AB
A,send,ID_B,hK_AB
B,receive,N_A,hK_AB
B,receive,ID_A,hK_AB
B,receive,ID_B,hK_AB
B,decrypt,N_A,hK_AB
B,decrypt,ID_A,hK_AB
B,decrypt,ID_B,hK_AB
