,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,N_A,K_AS
2,A,encrypt,ID_B,K_AS
3,A,encrypt,K_AB,K_AS
4,A,new,N_A^',
5,A,send,N_A,K_AS
6,A,send,ID_B,K_AS
7,A,send,K_AB,K_AS
8,A,send,N_A^',
9,S,receive,N_A,K_AS
10,S,receive,ID_B,K_AS
11,S,receive,K_AB,K_AS
12,S,receive,N_A^',
13,S,decrypt,N_A,K_AS
14,S,decrypt,ID_B,K_AS
15,S,decrypt,K_AB,K_AS
16,S,encrypt,N_A,K_AS
17,S,encrypt,ID_B,K_AS
18,S,new,T_S,
19,S,encrypt,T_S,K_BS
20,S,encrypt,K_AB,K_BS
21,S,encrypt,ID_A,K_BS
22,S,send,N_A,K_AS
23,S,send,ID_B,K_AS
24,S,send,T_S,K_BS
25,S,send,K_AB,K_BS
26,S,send,ID_A,K_BS
27,A,receive,N_A,K_AS
28,A,receive,ID_B,K_AS
29,A,receive,T_S,K_BS
30,A,receive,K_AB,K_BS
31,A,receive,ID_A,K_BS
32,A,decrypt,N_A,K_AS
33,A,decrypt,ID_B,K_AS
34,A,encrypt,T_S,K_BS
35,A,encrypt,K_AB,K_BS
36,A,encrypt,ID_A,K_BS
37,A,send,T_S,K_BS
38,A,send,K_AB,K_BS
39,A,send,ID_A,K_BS
40,B,receive,T_S,K_BS
41,B,receive,K_AB,K_BS
42,B,receive,ID_A,K_BS
43,B,decrypt,T_S,K_BS
44,B,decrypt,K_AB,K_BS
45,B,decrypt,ID_A,K_BS
