,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,ID_B,
2,S,receive,ID_A,
3,S,receive,ID_B,
4,S,encrypt,a^x,Password_A
5,S,send,a^x,Password_A
6,S,send,a^y,Password_B
7,S,send,ID_S,
8,A,receive,a^x,Password_A
9,A,receive,a^y,Password_B
10,A,receive,ID_S,
11,A,encrypt,ID_A,K_AS
12,A,encrypt,ID_B,K_AS
13,A,encrypt,a^x,K_AS
14,A,encrypt,a^y,Password_B
15,A,send,ID_A,
16,A,send,b^x,
17,A,send,ID_A,K_AS
18,A,send,ID_B,K_AS
19,A,send,a^x,K_AS
20,A,send,a^y,Password_B
21,B,receive,ID_A,
22,B,receive,b^x,
23,B,receive,ID_A,K_AS
24,B,receive,ID_B,K_AS
25,B,receive,a^x,K_AS
26,B,receive,a^y,Password_B
27,B,encrypt,ID_A,K_AS
28,B,encrypt,ID_B,K_AS
29,B,encrypt,a^x,K_AS
30,B,encrypt,ID_A,K_BS
31,B,encrypt,ID_B,K_BS
32,B,encrypt,a^y,K_BS
33,B,send,b^x,
34,B,send,ID_A,K_AS
35,B,send,ID_B,K_AS
36,B,send,a^x,K_AS
37,B,send,b^y,
38,B,send,ID_A,K_BS
39,B,send,ID_B,K_BS
40,B,send,a^y,K_BS
41,S,receive,b^x,
42,S,receive,ID_A,K_AS
43,S,receive,ID_B,K_AS
44,S,receive,a^x,K_AS
45,S,receive,b^y,
46,S,receive,ID_A,K_BS
47,S,receive,ID_B,K_BS
48,S,receive,a^y,K_BS
49,S,decrypt,ID_A,K_AS
50,S,decrypt,ID_B,K_AS
51,S,decrypt,a^x,K_AS
52,S,decrypt,ID_A,K_BS
53,S,decrypt,ID_B,K_BS
54,S,decrypt,a^y,K_BS
55,S,encrypt,ID_A,K_AS
56,S,encrypt,ID_B,K_AS
57,S,encrypt,b^x,K_AS
58,S,encrypt,b^y,K_AS
59,S,encrypt,ID_A,K_BS
60,S,encrypt,ID_B,K_BS
61,S,encrypt,b^x,K_BS
62,S,encrypt,b^y,K_BS
63,S,send,ID_A,K_AS
64,S,send,ID_B,K_AS
65,S,send,b^x,K_AS
66,S,send,b^y,K_AS
67,S,send,ID_A,K_BS
68,S,send,ID_B,K_BS
69,S,send,b^x,K_BS
70,S,send,b^y,K_BS
71,B,receive,ID_A,K_AS
72,B,receive,ID_B,K_AS
73,B,receive,b^x,K_AS
74,B,receive,b^y,K_AS
75,B,receive,ID_A,K_BS
76,B,receive,ID_B,K_BS
77,B,receive,b^x,K_BS
78,B,receive,b^y,K_BS
79,B,decrypt,ID_A,K_BS
80,B,decrypt,ID_B,K_BS
81,B,decrypt,b^x,K_BS
82,B,decrypt,b^y,K_BS
83,B,encrypt,ID_A,K_AS
84,B,encrypt,ID_B,K_AS
85,B,encrypt,b^x,K_AS
86,B,encrypt,b^y,K_AS
87,B,encrypt,ID_A,K_AB
88,B,encrypt,ID_B,K_AB
89,B,encrypt,b^x,K_AB
90,B,encrypt,b^y,K_AB
91,B,send,ID_A,K_AS
92,B,send,ID_B,K_AS
93,B,send,b^x,K_AS
94,B,send,b^y,K_AS
95,B,send,ID_A,K_AB
96,B,send,ID_B,K_AB
97,B,send,b^x,K_AB
98,B,send,b^y,K_AB
99,A,receive,ID_A,K_AS
100,A,receive,ID_B,K_AS
101,A,receive,b^x,K_AS
102,A,receive,b^y,K_AS
103,A,receive,ID_A,K_AB
104,A,receive,ID_B,K_AB
105,A,receive,b^x,K_AB
106,A,receive,b^y,K_AB
107,A,decrypt,ID_A,K_AS
108,A,decrypt,ID_B,K_AS
109,A,decrypt,b^x,K_AS
110,A,decrypt,b^y,K_AS
111,A,decrypt,ID_A,K_AB
112,A,decrypt,ID_B,K_AB
113,A,decrypt,b^x,K_AB
114,A,decrypt,b^y,K_AB
115,A,encrypt,ID_A,K_AB
116,A,encrypt,ID_B,K_AB
117,A,encrypt,b^y,K_AB
118,A,send,ID_A,K_AB
119,A,send,ID_B,K_AB
120,A,send,b^y,K_AB
121,B,receive,ID_A,K_AB
122,B,receive,ID_B,K_AB
123,B,receive,b^y,K_AB
124,B,decrypt,ID_A,K_AB
125,B,decrypt,ID_B,K_AB
126,B,decrypt,b^y,K_AB
