pp,ap,mp,kp
A,new,T_A, 
A,encrypt,ID_A,Pub_B
A,new,N_A, 
A,encrypt,N_A,Pub_B
A,sign,ID_A,Pri_A
A,sign,T_A,Pri_A
A,encrypt,ID_A,Pub_B
A,sign,ID_A,Pri_A
A,encrypt,N_A,Pub_B
A,sign,N_A,Pri_A
A,send,ID_B, 
A,send,T_A, 
A,send,ID_A,Pub_B
A,send,N_A,Pub_B
A,send,ID_A,Pri_A
A,send,T_A,Pri_A
A,send,ID_A,Pub_B Pri_A
A,send,N_A,Pub_B Pri_A
B,receive,ID_B, 
B,receive,T_A, 
B,receive,ID_A,Pub_B
B,receive,N_A,Pub_B
B,receive,ID_A,Pri_A
B,receive,T_A,Pri_A
B,receive,ID_A,Pub_B Pri_A
B,receive,N_A,Pub_B Pri_A
B,decrypt,ID_A,Pri_B
B,decrypt,N_A,Pri_B
B,verify,ID_A,Pub_A
B,verify,T_A,Pub_A
B,decrypt,ID_A,Pri_B
B,verify,ID_A,Pub_A
B,decrypt,N_A,Pri_B
B,verify,N_A,Pub_A
B,encrypt,ID_B,Pub_A
B,encrypt,N_A+1,Pub_A
B,send,ID_B, 
B,send,ID_A, 
B,send,ID_B,Pub_A
B,send,N_A+1,Pub_A
A,receive,ID_B, 
A,receive,ID_A, 
A,receive,ID_B,Pub_A
A,receive,N_A+1,Pub_A
A,decrypt,ID_B,Pri_A
A,decrypt,N_A+1,Pri_A
