,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,N_A,
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,ID_B,
8,B,receive,N_A,
9,B,receive,N_A^',
10,B,new,N_B,
11,B,hash,N_A,hK_AB
12,B,hash,N_B,hK_AB
13,B,hash,ID_B,hK_AB
14,B,send,ID_B,
15,B,send,ID_A,
16,B,send,N_B,
17,B,send,N_A,hK_AB
18,B,send,N_B,hK_AB
19,B,send,ID_B,hK_AB
20,A,receive,ID_B,
21,A,receive,ID_A,
22,A,receive,N_B,
23,A,receive,N_A,hK_AB
24,A,receive,N_B,hK_AB
25,A,receive,ID_B,hK_AB
26,A,decrypt,N_A,hK_AB
27,A,decrypt,N_B,hK_AB
28,A,decrypt,ID_B,hK_AB
29,A,hash,N_A,hK_AB
30,A,hash,N_B,hK_AB
31,A,send,ID_A,
32,A,send,ID_B,
33,A,send,N_A,hK_AB
34,A,send,N_B,hK_AB
35,B,receive,ID_A,
36,B,receive,ID_B,
37,B,receive,N_A,hK_AB
38,B,receive,N_B,hK_AB
39,B,decrypt,N_A,hK_AB
40,B,decrypt,N_B,hK_AB
