,pp,ap,mp,kp
0,A,new,T_A,
1,A,hash,T_A,hK_AB
2,A,hash,ID_B,hK_AB
3,A,new,N_A,
4,A,send,T_A,
5,A,send,ID_B,
6,A,send,T_A,hK_AB
7,A,send,ID_B,hK_AB
8,A,send,N_A,
9,B,receive,T_A,
10,B,receive,ID_B,
11,B,receive,T_A,hK_AB
12,B,receive,ID_B,hK_AB
13,B,receive,N_A,
14,B,decrypt,T_A,hK_AB
15,B,decrypt,ID_B,hK_AB
16,B,new,T_B,
17,B,hash,T_B,hK_AB
18,B,hash,ID_A,hK_AB
19,B,send,T_B,
20,B,send,ID_A,
21,B,send,T_B,hK_AB
22,B,send,ID_A,hK_AB
23,A,receive,T_B,
24,A,receive,ID_A,
25,A,receive,T_B,hK_AB
26,A,receive,ID_A,hK_AB
27,A,decrypt,T_B,hK_AB
28,A,decrypt,ID_A,hK_AB
