,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,a^x,
4,A,send,N_A,
5,S,receive,ID_A,
6,S,receive,ID_B,
7,S,receive,a^x,
8,S,receive,N_A,
9,S,encrypt,ID_A,K_AS
10,S,encrypt,ID_B,K_AS
11,S,encrypt,a^z,K_AS
12,S,encrypt,ID_A,K_BS
13,S,encrypt,ID_B,K_BS
14,S,encrypt,a^z,K_BS
15,S,send,ID_A,K_AS
16,S,send,ID_B,K_AS
17,S,send,a^z,K_AS
18,S,send,ID_A,K_BS
19,S,send,ID_B,K_BS
20,S,send,a^z,K_BS
21,S,send,a^x,
22,B,receive,ID_A,K_AS
23,B,receive,ID_B,K_AS
24,B,receive,a^z,K_AS
25,B,receive,ID_A,K_BS
26,B,receive,ID_B,K_BS
27,B,receive,a^z,K_BS
28,B,receive,a^x,
29,B,decrypt,ID_A,K_BS
30,B,decrypt,ID_B,K_BS
31,B,decrypt,a^z,K_BS
32,B,encrypt,ID_A,K_AS
33,B,encrypt,ID_B,K_AS
34,B,encrypt,a^z,K_AS
35,B,hash,a^x,hK_AB
36,B,send,ID_A,K_AS
37,B,send,ID_B,K_AS
38,B,send,a^z,K_AS
39,B,send,a^x,hK_AB
40,B,send,a^y,
41,A,receive,ID_A,K_AS
42,A,receive,ID_B,K_AS
43,A,receive,a^z,K_AS
44,A,receive,a^x,hK_AB
45,A,receive,a^y,
46,A,decrypt,ID_A,K_AS
47,A,decrypt,ID_B,K_AS
48,A,decrypt,a^z,K_AS
49,A,decrypt,a^x,hK_AB
50,A,hash,a^y,hK_AB
51,A,send,a^y,hK_AB
52,B,receive,a^y,hK_AB
53,B,decrypt,a^y,hK_AB
