,pp,ap,mp,kp
0,A,hash,Password_A,hK_AS
1,A,hash,a^x,hK_AS
2,A,send,ID_A,
3,A,send,a^x,
4,A,send,Password_A,hK_AS
5,A,send,a^x,hK_AS
6,B,receive,ID_A,
7,B,receive,a^x,
8,B,receive,Password_A,hK_AS
9,B,receive,a^x,hK_AS
10,B,send,ID_A,
11,B,send,a^x,
12,B,send,Password_A,hK_AS
13,B,send,a^x,hK_AS
14,B,send,a^y,
15,S,receive,ID_A,
16,S,receive,a^x,
17,S,receive,Password_A,hK_AS
18,S,receive,a^x,hK_AS
19,S,receive,a^y,
20,S,decrypt,Password_A,hK_AS
21,S,decrypt,a^x,hK_AS
22,S,encrypt,ID_A,K_AS
23,S,encrypt,a^y,K_AS
24,S,encrypt,ID_A,K_AS
25,S,encrypt,ID_B,K_AS
26,S,encrypt,K_AB,K_AS
27,S,encrypt,ID_B,K_BS
28,S,encrypt,a^x,K_BS
29,S,encrypt,ID_B,K_BS
30,S,encrypt,ID_A,K_BS
31,S,encrypt,K_AB,K_BS
32,S,send,ID_A,K_AS
33,S,send,a^y,K_AS
34,S,send,ID_A,K_AS
35,S,send,ID_B,K_AS
36,S,send,K_AB,K_AS
37,S,send,ID_B,K_BS
38,S,send,a^x,K_BS
39,S,send,ID_B,K_BS
40,S,send,ID_A,K_BS
41,S,send,K_AB,K_BS
42,S,send,ID_S,
43,B,receive,ID_A,K_AS
44,B,receive,a^y,K_AS
45,B,receive,ID_A,K_AS
46,B,receive,ID_B,K_AS
47,B,receive,K_AB,K_AS
48,B,receive,ID_B,K_BS
49,B,receive,a^x,K_BS
50,B,receive,ID_B,K_BS
51,B,receive,ID_A,K_BS
52,B,receive,K_AB,K_BS
53,B,receive,ID_S,
54,B,decrypt,ID_B,K_BS
55,B,decrypt,a^x,K_BS
56,B,decrypt,ID_B,K_BS
57,B,decrypt,ID_A,K_BS
58,B,decrypt,K_AB,K_BS
59,B,encrypt,ID_A,K_AS
60,B,encrypt,a^y,K_AS
61,B,encrypt,ID_A,K_AS
62,B,encrypt,ID_B,K_AS
63,B,encrypt,K_AB,K_AS
64,B,encrypt,ID_B,K_AB
65,B,new,N_B,
66,B,encrypt,N_B,K_AB
67,B,send,ID_A,K_AS
68,B,send,a^y,K_AS
69,B,send,ID_A,K_AS
70,B,send,ID_B,K_AS
71,B,send,K_AB,K_AS
72,B,send,ID_B,K_AB
73,B,send,N_B,K_AB
74,A,receive,ID_A,K_AS
75,A,receive,a^y,K_AS
76,A,receive,ID_A,K_AS
77,A,receive,ID_B,K_AS
78,A,receive,K_AB,K_AS
79,A,receive,ID_B,K_AB
80,A,receive,N_B,K_AB
81,A,decrypt,ID_A,K_AS
82,A,decrypt,a^y,K_AS
83,A,decrypt,ID_A,K_AS
84,A,decrypt,ID_B,K_AS
85,A,decrypt,K_AB,K_AS
86,A,decrypt,ID_B,K_AB
87,A,decrypt,N_B,K_AB
88,A,encrypt,ID_A,K_AB
89,A,encrypt,N_B,K_AB
90,A,new,N_A,
91,A,encrypt,N_A,K_AB
92,A,send,ID_A,K_AB
93,A,send,N_B,K_AB
94,A,send,N_A,K_AB
95,B,receive,ID_A,K_AB
96,B,receive,N_B,K_AB
97,B,receive,N_A,K_AB
98,B,decrypt,ID_A,K_AB
99,B,decrypt,N_B,K_AB
100,B,decrypt,N_A,K_AB
101,B,encrypt,ID_B,K_AB
102,B,encrypt,N_A,K_AB
103,B,send,ID_B,K_AB
104,B,send,N_A,K_AB
105,A,receive,ID_B,K_AB
106,A,receive,N_A,K_AB
107,A,decrypt,ID_B,K_AB
108,A,decrypt,N_A,K_AB
