,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,a^x,
3,A,send,N_A,
4,A,send,N_A^',
5,B,receive,a^x,
6,B,receive,N_A,
7,B,receive,N_A^',
8,B,sign,ID_A,Pri_B
9,B,sign,a^y,Pri_B
10,B,sign,a^x,Pri_B
11,B,new,N_B,
12,B,send,a^y,
13,B,send,ID_A,Pri_B
14,B,send,a^y,Pri_B
15,B,send,a^x,Pri_B
16,B,send,N_B,
17,A,receive,a^y,
18,A,receive,ID_A,Pri_B
19,A,receive,a^y,Pri_B
20,A,receive,a^x,Pri_B
21,A,receive,N_B,
22,A,verify,ID_A,Pub_B
23,A,verify,a^y,Pub_B
24,A,verify,a^x,Pub_B
25,A,sign,ID_B,Pri_A
26,A,sign,a^x,Pri_A
27,A,sign,a^y,Pri_A
28,A,send,ID_B,Pri_A
29,A,send,a^x,Pri_A
30,A,send,a^y,Pri_A
31,B,receive,ID_B,Pri_A
32,B,receive,a^x,Pri_A
33,B,receive,a^y,Pri_A
34,B,verify,ID_B,Pub_A
35,B,verify,a^x,Pub_A
36,B,verify,a^y,Pub_A
