,pp,ap,mp,kp
0,A,encrypt,ID_A,Pub_S
1,A,encrypt,ID_B,Pub_S
2,A,encrypt,Password_A,Pub_S
3,A,encrypt,K_AB,Pub_S
4,A,send,ID_A,
5,A,send,ID_A,Pub_S
6,A,send,ID_B,Pub_S
7,A,send,Password_A,Pub_S
8,A,send,K_AB,Pub_S
9,S,receive,ID_A,
10,S,receive,ID_A,Pub_S
11,S,receive,ID_B,Pub_S
12,S,receive,Password_A,Pub_S
13,S,receive,K_AB,Pub_S
14,S,decrypt,ID_A,Pri_S
15,S,decrypt,ID_B,Pri_S
16,S,decrypt,Password_A,Pri_S
17,S,decrypt,K_AB,Pri_S
18,S,encrypt,ID_A,Password_B
19,S,encrypt,ID_B,Password_B
20,S,encrypt,ID_A,K_AB
21,S,encrypt,ID_A,Password_B
22,S,encrypt,K_AB^',K_AB
23,S,encrypt,K_AB^',Password_B
24,S,encrypt,K_AB^',Password_B
25,S,send,ID_A,
26,S,send,ID_A,Password_B
27,S,send,ID_B,Password_B
28,S,send,ID_A,K_AB Password_B
29,S,send,K_AB^',K_AB Password_B
30,S,send,K_AB^',Password_B
31,S,send,ID_S,
32,B,receive,ID_A,
33,B,receive,ID_A,Password_B
34,B,receive,ID_B,Password_B
35,B,receive,ID_A,K_AB Password_B
36,B,receive,K_AB^',K_AB Password_B
37,B,receive,K_AB^',Password_B
38,B,receive,ID_S,
39,B,decrypt,ID_A,K_AB
40,B,decrypt,K_AB^',K_AB
41,B,encrypt,ID_A,K_AB
42,B,encrypt,K_AB^',K_AB
43,B,encrypt,ID_B,K_AB^'
44,B,new,N_B,
45,B,encrypt,N_B,K_AB^'
46,B,send,ID_A,K_AB
47,B,send,K_AB^',K_AB
48,B,send,ID_B,K_AB^'
49,B,send,N_B,K_AB^'
50,A,receive,ID_A,K_AB
51,A,receive,K_AB^',K_AB
52,A,receive,ID_B,K_AB^'
53,A,receive,N_B,K_AB^'
54,A,decrypt,ID_A,K_AB
55,A,decrypt,K_AB^',K_AB
56,A,decrypt,ID_B,K_AB^'
57,A,decrypt,N_B,K_AB^'
58,A,encrypt,ID_A,K_AB^'
59,A,encrypt,N_B,K_AB^'
60,A,new,N_A,
61,A,encrypt,N_A,K_AB^'
62,A,send,ID_A,K_AB^'
63,A,send,N_B,K_AB^'
64,A,send,N_A,K_AB^'
65,B,receive,ID_A,K_AB^'
66,B,receive,N_B,K_AB^'
67,B,receive,N_A,K_AB^'
68,B,decrypt,ID_A,K_AB^'
69,B,decrypt,N_B,K_AB^'
70,B,decrypt,N_A,K_AB^'
71,B,encrypt,ID_B,K_AB^'
72,B,encrypt,N_A,K_AB^'
73,B,send,ID_B,K_AB^'
74,B,send,N_A,K_AB^'
75,A,receive,ID_B,K_AB^'
76,A,receive,N_A,K_AB^'
77,A,decrypt,ID_B,K_AB^'
78,A,decrypt,N_A,K_AB^'
