pp,ap,mp,kp
A,hash,P_N, 
A,hash,ID_A, 
A,hash,ID_B, 
A,hash,Password_A, 
A,send,P_N, 
A,send,ID_A, 
A,send,a^x, 
A,send,P_N, 
A,send,ID_A, 
A,send,ID_B, 
A,send,Password_A, 
B,receive,P_N, 
B,receive,ID_A, 
B,receive,a^x, 
B,receive,P_N, 
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,Password_A, 
B,hash,P_N, 
B,hash,ID_A, 
B,hash,ID_B, 
B,hash,a^x, 
B,hash,K_AB, 
B,send,P_N, 
B,send,ID_B, 
B,send,a^y, 
B,send,P_N, 
B,send,ID_A, 
B,send,ID_B, 
B,send,a^x, 
B,send,K_AB, 
A,receive,P_N, 
A,receive,ID_B, 
A,receive,a^y, 
A,receive,P_N, 
A,receive,ID_A, 
A,receive,ID_B, 
A,receive,a^x, 
A,receive,K_AB, 
A,hash,P_N, 
A,hash,ID_A, 
A,hash,ID_B, 
A,hash,a^y, 
A,hash,K_AB, 
A,send,P_N, 
A,send,ID_A, 
A,send,ID_B, 
A,send,P_N, 
A,send,ID_A, 
A,send,ID_B, 
A,send,a^y, 
A,send,K_AB, 
B,receive,P_N, 
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,P_N, 
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,a^y, 
B,receive,K_AB, 
