,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,ID_S,
4,A,send,N_A,Pub_S
5,A,send,Password_A,Pub_S
6,A,send,ID_B,Pub_S
7,A,send,N_A^',
8,B,receive,N_A,
9,B,receive,ID_S,
10,B,receive,N_A,Pub_S
11,B,receive,Password_A,Pub_S
12,B,receive,ID_B,Pub_S
13,B,receive,N_A^',
14,B,new,N_B,
15,B,encrypt,N_A,Pub_S
16,B,encrypt,Password_A,Pub_S
17,B,encrypt,ID_B,Pub_S
18,B,new,N_B^',
19,B,send,N_B,
20,B,send,N_A,Pub_S
21,B,send,Password_A,Pub_S
22,B,send,ID_B,Pub_S
23,B,send,N_B^',
24,S,receive,N_B,
25,S,receive,N_A,Pub_S
26,S,receive,Password_A,Pub_S
27,S,receive,ID_B,Pub_S
28,S,receive,N_B^',
29,S,decrypt,N_A,Pri_S
30,S,decrypt,Password_A,Pri_S
31,S,decrypt,ID_B,Pri_S
32,S,encrypt,N_A,K_AS
33,S,encrypt,ID_A,K_AS
34,S,encrypt,K_AB,K_AS
35,S,new,T_S,
36,S,encrypt,T_S,K_AS
37,S,encrypt,N_B,K_BS
38,S,encrypt,ID_A,K_BS
39,S,encrypt,K_AB,K_BS
40,S,encrypt,T_S,K_BS
41,S,sign,ID_A,Pri_S
42,S,sign,ID_B,Pri_S
43,S,sign,T_S,Pri_S
44,S,send,N_A,K_AS
45,S,send,ID_A,K_AS
46,S,send,K_AB,K_AS
47,S,send,T_S,K_AS
48,S,send,N_B,K_BS
49,S,send,ID_A,K_BS
50,S,send,K_AB,K_BS
51,S,send,T_S,K_BS
52,S,send,ID_A,Pri_S
53,S,send,ID_B,Pri_S
54,S,send,T_S,Pri_S
55,B,receive,N_A,K_AS
56,B,receive,ID_A,K_AS
57,B,receive,K_AB,K_AS
58,B,receive,T_S,K_AS
59,B,receive,N_B,K_BS
60,B,receive,ID_A,K_BS
61,B,receive,K_AB,K_BS
62,B,receive,T_S,K_BS
63,B,receive,ID_A,Pri_S
64,B,receive,ID_B,Pri_S
65,B,receive,T_S,Pri_S
66,B,decrypt,N_B,K_BS
67,B,decrypt,ID_A,K_BS
68,B,decrypt,K_AB,K_BS
69,B,decrypt,T_S,K_BS
70,B,verify,ID_A,Pub_S
71,B,verify,ID_B,Pub_S
72,B,verify,T_S,Pub_S
73,B,encrypt,N_A,K_AS
74,B,encrypt,ID_A,K_AS
75,B,encrypt,K_AB,K_AS
76,B,encrypt,T_S,K_AS
77,B,hash,K_AB,
78,B,hash,N_A,
79,B,send,N_A,K_AS
80,B,send,ID_A,K_AS
81,B,send,K_AB,K_AS
82,B,send,T_S,K_AS
83,B,send,K_AB,
84,B,send,N_A,
85,A,receive,N_A,K_AS
86,A,receive,ID_A,K_AS
87,A,receive,K_AB,K_AS
88,A,receive,T_S,K_AS
89,A,receive,K_AB,
90,A,receive,N_A,
91,A,decrypt,N_A,K_AS
92,A,decrypt,ID_A,K_AS
93,A,decrypt,K_AB,K_AS
94,A,decrypt,T_S,K_AS
