,pp,ap,mp,kp
0,B,new,N_B,
1,B,new,N_B^',
2,B,send,ID_B,
3,B,send,ID_A,
4,B,send,N_B,
5,B,send,N_B^',
6,A,receive,ID_B,
7,A,receive,ID_A,
8,A,receive,N_B,
9,A,receive,N_B^',
10,A,new,N_A,
11,A,new,N_A^',
12,A,send,N_A,
13,A,send,N_A^',
14,B,receive,N_A,
15,B,receive,N_A^',
16,A,encrypt,ID_A,K_AS
17,A,encrypt,ID_S,K_AS
18,A,encrypt,ID_A,K_AS
19,A,encrypt,a^x,K_AS
20,A,encrypt,ID_B,K_AS
21,A,encrypt,N_B,K_AS
22,A,send,ID_B,
23,A,send,ID_A,
24,A,send,ID_A,K_AS
25,A,send,ID_S,K_AS
26,A,send,ID_A,K_AS
27,A,send,a^x,K_AS
28,A,send,ID_B,K_AS
29,A,send,N_B,K_AS
30,S,receive,ID_B,
31,S,receive,ID_A,
32,S,receive,ID_A,K_AS
33,S,receive,ID_S,K_AS
34,S,receive,ID_A,K_AS
35,S,receive,a^x,K_AS
36,S,receive,ID_B,K_AS
37,S,receive,N_B,K_AS
38,S,decrypt,ID_A,K_AS
39,S,decrypt,ID_S,K_AS
40,S,decrypt,ID_A,K_AS
41,S,decrypt,a^x,K_AS
42,S,decrypt,ID_B,K_AS
43,S,decrypt,N_B,K_AS
44,S,encrypt,ID_S,K_BS
45,S,encrypt,ID_B,K_BS
46,S,encrypt,ID_A,K_BS
47,S,encrypt,a^x,K_BS
48,S,encrypt,ID_B,K_BS
49,S,encrypt,N_B,K_BS
50,S,new,N_S,
51,S,send,ID_S,K_BS
52,S,send,ID_B,K_BS
53,S,send,ID_A,K_BS
54,S,send,a^x,K_BS
55,S,send,ID_B,K_BS
56,S,send,N_B,K_BS
57,S,send,N_S,
58,B,receive,ID_S,K_BS
59,B,receive,ID_B,K_BS
60,B,receive,ID_A,K_BS
61,B,receive,a^x,K_BS
62,B,receive,ID_B,K_BS
63,B,receive,N_B,K_BS
64,B,receive,N_S,
65,B,decrypt,ID_S,K_BS
66,B,decrypt,ID_B,K_BS
67,B,decrypt,ID_A,K_BS
68,B,decrypt,a^x,K_BS
69,B,decrypt,ID_B,K_BS
70,B,decrypt,N_B,K_BS
71,B,encrypt,ID_B,K_BS
72,B,encrypt,ID_S,K_BS
73,B,encrypt,ID_B,K_BS
74,B,encrypt,a^y,K_BS
75,B,encrypt,ID_A,K_BS
76,B,encrypt,N_A,K_BS
77,B,send,ID_B,K_BS
78,B,send,ID_S,K_BS
79,B,send,ID_B,K_BS
80,B,send,a^y,K_BS
81,B,send,ID_A,K_BS
82,B,send,N_A,K_BS
83,S,receive,ID_B,K_BS
84,S,receive,ID_S,K_BS
85,S,receive,ID_B,K_BS
86,S,receive,a^y,K_BS
87,S,receive,ID_A,K_BS
88,S,receive,N_A,K_BS
89,S,decrypt,ID_B,K_BS
90,S,decrypt,ID_S,K_BS
91,S,decrypt,ID_B,K_BS
92,S,decrypt,a^y,K_BS
93,S,decrypt,ID_A,K_BS
94,S,decrypt,N_A,K_BS
95,S,encrypt,ID_S,K_AS
96,S,encrypt,ID_A,K_AS
97,S,encrypt,ID_B,K_AS
98,S,encrypt,a^y,K_AS
99,S,encrypt,ID_A,K_AS
100,S,encrypt,N_A,K_AS
101,S,send,ID_S,K_AS
102,S,send,ID_A,K_AS
103,S,send,ID_B,K_AS
104,S,send,a^y,K_AS
105,S,send,ID_A,K_AS
106,S,send,N_A,K_AS
107,A,receive,ID_S,K_AS
108,A,receive,ID_A,K_AS
109,A,receive,ID_B,K_AS
110,A,receive,a^y,K_AS
111,A,receive,ID_A,K_AS
112,A,receive,N_A,K_AS
113,A,decrypt,ID_S,K_AS
114,A,decrypt,ID_A,K_AS
115,A,decrypt,ID_B,K_AS
116,A,decrypt,a^y,K_AS
117,A,decrypt,ID_A,K_AS
118,A,decrypt,N_A,K_AS
