,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,N_A,
4,A,send,N_A^',
5,B,receive,ID_A,
6,B,receive,N_A,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,encrypt,ID_B,Pub_A
10,B,encrypt,K_AB,Pub_A
11,B,sign,ID_B,Pri_B
12,B,sign,ID_A,Pri_B
13,B,sign,N_B,Pri_B
14,B,sign,N_A,Pri_B
15,B,encrypt,ID_B,Pub_A
16,B,sign,ID_B,Pri_B
17,B,encrypt,K_AB,Pub_A
18,B,sign,K_AB,Pri_B
19,B,send,ID_A,
20,B,send,N_B,
21,B,send,N_A,
22,B,send,ID_B,Pub_A
23,B,send,K_AB,Pub_A
24,B,send,ID_B,Pri_B
25,B,send,ID_A,Pri_B
26,B,send,N_B,Pri_B
27,B,send,N_A,Pri_B
28,B,send,ID_B,Pub_A Pri_B
29,B,send,K_AB,Pub_A Pri_B
30,A,receive,ID_A,
31,A,receive,N_B,
32,A,receive,N_A,
33,A,receive,ID_B,Pub_A
34,A,receive,K_AB,Pub_A
35,A,receive,ID_B,Pri_B
36,A,receive,ID_A,Pri_B
37,A,receive,N_B,Pri_B
38,A,receive,N_A,Pri_B
39,A,receive,ID_B,Pub_A Pri_B
40,A,receive,K_AB,Pub_A Pri_B
41,A,decrypt,ID_B,Pri_A
42,A,decrypt,K_AB,Pri_A
43,A,verify,ID_B,Pub_B
44,A,verify,ID_A,Pub_B
45,A,verify,N_B,Pub_B
46,A,verify,N_A,Pub_B
47,A,decrypt,ID_B,Pri_A
48,A,verify,ID_B,Pub_B
49,A,decrypt,K_AB,Pri_A
50,A,verify,K_AB,Pub_B
51,A,sign,ID_A,Pri_A
52,A,sign,ID_B,Pri_A
53,A,sign,N_B,Pri_A
54,A,send,ID_A,
55,A,send,ID_B,
56,A,send,N_A,
57,A,send,N_B,
58,A,send,ID_A,Pri_A
59,A,send,ID_B,Pri_A
60,A,send,N_B,Pri_A
61,B,receive,ID_A,
62,B,receive,ID_B,
63,B,receive,N_A,
64,B,receive,N_B,
65,B,receive,ID_A,Pri_A
66,B,receive,ID_B,Pri_A
67,B,receive,N_B,Pri_A
68,B,verify,ID_A,Pub_A
69,B,verify,ID_B,Pub_A
70,B,verify,N_B,Pub_A
