,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,encrypt,N_A,K_AB
6,B,encrypt,K_AB^',K_AB
7,B,encrypt,ID_A,K_AB
8,B,new,N_B,
9,B,encrypt,N_B,K_AB
10,B,send,N_A,K_AB
11,B,send,K_AB^',K_AB
12,B,send,ID_A,K_AB
13,B,send,N_B,K_AB
14,B,send,ID_B,
15,A,receive,N_A,K_AB
16,A,receive,K_AB^',K_AB
17,A,receive,ID_A,K_AB
18,A,receive,N_B,K_AB
19,A,receive,ID_B,
20,A,decrypt,N_A,K_AB
21,A,decrypt,K_AB^',K_AB
22,A,decrypt,ID_A,K_AB
23,A,decrypt,N_B,K_AB
24,A,new,N_B,
25,A,send,N_B,K_AB^'
26,B,receive,N_B,K_AB^'
