,pp,ap,mp,kp
0,A,new,T_A,
1,A,encrypt,T_A,K_AS
2,A,encrypt,ID_B,K_AS
3,A,encrypt,K_AB,K_AS
4,A,new,N_A,
5,A,send,ID_A,
6,A,send,T_A,K_AS
7,A,send,ID_B,K_AS
8,A,send,K_AB,K_AS
9,A,send,N_A,
10,S,receive,ID_A,
11,S,receive,T_A,K_AS
12,S,receive,ID_B,K_AS
13,S,receive,K_AB,K_AS
14,S,receive,N_A,
15,S,decrypt,T_A,K_AS
16,S,decrypt,ID_B,K_AS
17,S,decrypt,K_AB,K_AS
18,S,new,T_B,
19,S,encrypt,T_B,K_BS
20,S,encrypt,ID_A,K_BS
21,S,encrypt,K_AB,K_BS
22,S,send,T_B,K_BS
23,S,send,ID_A,K_BS
24,S,send,K_AB,K_BS
25,B,receive,T_B,K_BS
26,B,receive,ID_A,K_BS
27,B,receive,K_AB,K_BS
28,B,decrypt,T_B,K_BS
29,B,decrypt,ID_A,K_BS
30,B,decrypt,K_AB,K_BS
