pp,ap,mp,kp
A,new,N_A, 
A,send,N_A, 
B,receive,N_A, 
B,new,N_B, 
B,encrypt,N_B,K_BS
B,hash,ID_B, 
B,encrypt,ID_B,K_BS
B,hash,N_A, 
B,encrypt,N_A,K_BS
B,hash,N_B, 
B,encrypt,N_B,K_BS
B,send,P_N, 
B,send,N_B,K_BS
B,send,ID_B,K_BS
B,send,N_A,K_BS
B,send,N_B,K_BS
A,receive,P_N, 
A,receive,N_B,K_BS
A,receive,ID_B,K_BS
A,receive,N_A,K_BS
A,receive,N_B,K_BS
A,encrypt,N_B,K_BS
A,hash,ID_B, 
A,encrypt,ID_B,K_BS
A,hash,N_A, 
A,encrypt,N_A,K_BS
A,hash,N_B, 
A,encrypt,N_B,K_BS
A,hash,ID_A,hK_AS
A,hash,N_A,hK_AS
A,hash,P_N,hK_AS
A,send,P_N, 
A,send,N_B,K_BS
A,send,ID_B,K_BS
A,send,N_A,K_BS
A,send,N_B,K_BS
A,send,N_A, 
A,send,ID_A,hK_AS
A,send,N_A,hK_AS
A,send,P_N,hK_AS
S,receive,P_N, 
S,receive,N_B,K_BS
S,receive,ID_B,K_BS
S,receive,N_A,K_BS
S,receive,N_B,K_BS
S,receive,N_A, 
S,receive,ID_A,hK_AS
S,receive,N_A,hK_AS
S,receive,P_N,hK_AS
S,decrypt,N_B,K_BS
S,decrypt,ID_B,K_BS
S,decrypt,N_A,K_BS
S,decrypt,N_B,K_BS
S,decrypt,ID_A,hK_AS
S,decrypt,N_A,hK_AS
S,decrypt,P_N,hK_AS
S,encrypt,ID_B,K_BS
S,encrypt,N_B+1,K_BS
S,hash,ID_A,hK_AS
S,hash,N_A+1,hK_AS
S,send,ID_B,K_BS
S,send,N_B+1,K_BS
S,send,ID_A,hK_AS
S,send,N_A+1,hK_AS
A,receive,ID_B,K_BS
A,receive,N_B+1,K_BS
A,receive,ID_A,hK_AS
A,receive,N_A+1,hK_AS
A,decrypt,ID_A,hK_AS
A,decrypt,N_A+1,hK_AS
A,encrypt,ID_B,K_BS
A,encrypt,N_B+1,K_BS
A,send,ID_B,K_BS
A,send,N_B+1,K_BS
B,receive,ID_B,K_BS
B,receive,N_B+1,K_BS
B,decrypt,ID_B,K_BS
B,decrypt,N_B+1,K_BS
