,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,a^x,
2,B,receive,ID_A,
3,B,receive,a^x,
4,B,sign,ID_A,Pri_B
5,B,sign,a^x,Pri_B
6,B,sign,a^y,Pri_B
7,B,send,ID_B,
8,B,send,a^y,
9,B,send,ID_A,Pri_B
10,B,send,a^x,Pri_B
11,B,send,a^y,Pri_B
12,B,send,ID_B,hK_AB
13,A,receive,ID_B,
14,A,receive,a^y,
15,A,receive,ID_A,Pri_B
16,A,receive,a^x,Pri_B
17,A,receive,a^y,Pri_B
18,A,receive,ID_B,hK_AB
19,A,verify,ID_A,Pub_B
20,A,verify,a^x,Pub_B
21,A,verify,a^y,Pub_B
22,A,sign,ID_B,Pri_A
23,A,sign,a^x,Pri_A
24,A,sign,a^y,Pri_A
25,A,send,ID_A,
26,A,send,ID_B,Pri_A
27,A,send,a^x,Pri_A
28,A,send,a^y,Pri_A
29,A,send,ID_A,hK_AB
30,B,receive,ID_A,
31,B,receive,ID_B,Pri_A
32,B,receive,a^x,Pri_A
33,B,receive,a^y,Pri_A
34,B,receive,ID_A,hK_AB
35,B,verify,ID_B,Pub_A
36,B,verify,a^x,Pub_A
37,B,verify,a^y,Pub_A
