,pp,ap,mp,kp
0,A,hash,K_AS,
1,A,hash,ID_B,
2,A,new,N_A,
3,A,new,N_A^',
4,A,send,ID_A,
5,A,send,K_AS,
6,A,send,ID_B,
7,A,send,N_A,
8,A,send,N_A^',
9,B,receive,ID_A,
10,B,receive,K_AS,
11,B,receive,ID_B,
12,B,receive,N_A,
13,B,receive,N_A^',
14,B,hash,K_BS,
15,B,hash,ID_S,
16,B,hash,ID_A,
17,B,hash,N_A,
18,B,hash,K_AS,
19,B,hash,ID_B,
20,B,new,N_B,
21,B,new,N_B^',
22,B,send,ID_A,
23,B,send,ID_B,
24,B,send,K_BS,
25,B,send,ID_S,
26,B,send,ID_A,
27,B,send,N_A,
28,B,send,K_AS,
29,B,send,ID_B,
30,B,send,N_A,
31,B,send,N_B,
32,B,send,N_B^',
33,S,receive,ID_A,
34,S,receive,ID_B,
35,S,receive,K_BS,
36,S,receive,ID_S,
37,S,receive,ID_A,
38,S,receive,N_A,
39,S,receive,K_AS,
40,S,receive,ID_B,
41,S,receive,N_A,
42,S,receive,N_B,
43,S,receive,N_B^',
44,S,hash,ID_A,hK_BS
45,S,hash,N_B,hK_BS
46,S,hash,K_BS,
47,S,hash,ID_A,
48,S,hash,N_B,
49,S,hash,ID_B,hK_AS
50,S,hash,N_A,hK_AS
51,S,hash,K_AS,
52,S,hash,ID_B,
53,S,hash,N_A,
54,S,new,N_S,
55,S,send,K_AB,
56,S,send,ID_A,hK_BS
57,S,send,N_B,hK_BS
58,S,send,K_BS,
59,S,send,ID_A,
60,S,send,N_B,
61,S,send,K_AB,
62,S,send,ID_B,hK_AS
63,S,send,N_A,hK_AS
64,S,send,K_AS,
65,S,send,ID_B,
66,S,send,N_A,
67,S,send,N_S,
68,B,receive,K_AB,
69,B,receive,ID_A,hK_BS
70,B,receive,N_B,hK_BS
71,B,receive,K_BS,
72,B,receive,ID_A,
73,B,receive,N_B,
74,B,receive,K_AB,
75,B,receive,ID_B,hK_AS
76,B,receive,N_A,hK_AS
77,B,receive,K_AS,
78,B,receive,ID_B,
79,B,receive,N_A,
80,B,receive,N_S,
81,B,decrypt,ID_A,hK_BS
82,B,decrypt,N_B,hK_BS
83,B,hash,K_AS,
84,B,hash,ID_B,
85,B,hash,N_A,
86,B,send,K_AB,
87,B,send,ID_B,hK_AS
88,B,send,N_A,hK_AS
89,B,send,K_AS,
90,B,send,ID_B,
91,B,send,N_A,
92,A,receive,K_AB,
93,A,receive,ID_B,hK_AS
94,A,receive,N_A,hK_AS
95,A,receive,K_AS,
96,A,receive,ID_B,
97,A,receive,N_A,
98,A,decrypt,ID_B,hK_AS
99,A,decrypt,N_A,hK_AS
