,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,K_AS,Pub_S
3,A,send,N_A,Pub_S
4,A,send,a^x,Pub_S
5,A,send,Password_A,Pub_S
6,B,receive,ID_A,
7,B,receive,K_AS,Pub_S
8,B,receive,N_A,Pub_S
9,B,receive,a^x,Pub_S
10,B,receive,Password_A,Pub_S
11,B,encrypt,K_AS,Pub_S
12,B,encrypt,N_A,Pub_S
13,B,encrypt,a^x,Pub_S
14,B,encrypt,Password_A,Pub_S
15,B,encrypt,K_BS,Pub_S
16,B,new,N_B,
17,B,encrypt,N_B,Pub_S
18,B,encrypt,a^y,Pub_S
19,B,encrypt,Password_B,Pub_S
20,B,send,ID_A,
21,B,send,K_AS,Pub_S
22,B,send,N_A,Pub_S
23,B,send,a^x,Pub_S
24,B,send,Password_A,Pub_S
25,B,send,K_BS,Pub_S
26,B,send,N_B,Pub_S
27,B,send,a^y,Pub_S
28,B,send,Password_B,Pub_S
29,S,receive,ID_A,
30,S,receive,K_AS,Pub_S
31,S,receive,N_A,Pub_S
32,S,receive,a^x,Pub_S
33,S,receive,Password_A,Pub_S
34,S,receive,K_BS,Pub_S
35,S,receive,N_B,Pub_S
36,S,receive,a^y,Pub_S
37,S,receive,Password_B,Pub_S
38,S,decrypt,K_AS,Pri_S
39,S,decrypt,N_A,Pri_S
40,S,decrypt,a^x,Pri_S
41,S,decrypt,Password_A,Pri_S
42,S,decrypt,K_BS,Pri_S
43,S,decrypt,N_B,Pri_S
44,S,decrypt,a^y,Pri_S
45,S,decrypt,Password_B,Pri_S
46,S,encrypt,ID_B,K_AS
47,S,encrypt,N_B,K_AS
48,S,encrypt,a^y,K_AS
49,S,encrypt,ID_A,K_BS
50,S,encrypt,N_A,K_BS
51,S,encrypt,a^x,K_BS
52,S,send,ID_B,K_AS
53,S,send,N_B,K_AS
54,S,send,a^y,K_AS
55,S,send,ID_A,K_BS
56,S,send,N_A,K_BS
57,S,send,a^x,K_BS
58,B,receive,ID_B,K_AS
59,B,receive,N_B,K_AS
60,B,receive,a^y,K_AS
61,B,receive,ID_A,K_BS
62,B,receive,N_A,K_BS
63,B,receive,a^x,K_BS
64,B,decrypt,ID_A,K_BS
65,B,decrypt,N_A,K_BS
66,B,decrypt,a^x,K_BS
67,B,encrypt,ID_B,K_AS
68,B,encrypt,N_B,K_AS
69,B,encrypt,a^y,K_AS
70,B,hash,ID_A,
71,B,encrypt,ID_A,K_AB
72,B,hash,K_AS,
73,B,encrypt,K_AS,K_AB
74,B,hash,N_A,
75,B,encrypt,N_A,K_AB
76,B,hash,a^x,
77,B,encrypt,a^x,K_AB
78,B,hash,Password_A,
79,B,encrypt,Password_A,K_AB
80,B,new,N_B^',
81,B,encrypt,N_B^',K_AB
82,B,send,ID_B,K_AS
83,B,send,N_B,K_AS
84,B,send,a^y,K_AS
85,B,send,ID_A,K_AB
86,B,send,K_AS,Pub_S K_AB
87,B,send,N_A,Pub_S K_AB
88,B,send,a^x,Pub_S K_AB
89,B,send,Password_A,Pub_S K_AB
90,B,send,N_B^',K_AB
91,A,receive,ID_B,K_AS
92,A,receive,N_B,K_AS
93,A,receive,a^y,K_AS
94,A,receive,ID_A,K_AB
95,A,receive,K_AS,Pub_S K_AB
96,A,receive,N_A,Pub_S K_AB
97,A,receive,a^x,Pub_S K_AB
98,A,receive,Password_A,Pub_S K_AB
99,A,receive,N_B^',K_AB
100,A,decrypt,ID_B,K_AS
101,A,decrypt,N_B,K_AS
102,A,decrypt,a^y,K_AS
103,A,decrypt,ID_A,K_AB
104,A,decrypt,K_AS,K_AB
105,A,decrypt,N_A,K_AB
106,A,decrypt,a^x,K_AB
107,A,decrypt,Password_A,K_AB
108,A,decrypt,N_B^',K_AB
109,A,encrypt,N_B^',K_AB
110,A,send,N_B^',K_AB
111,B,receive,N_B^',K_AB
112,B,decrypt,N_B^',K_AB
