,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A,
4,B,receive,ID_A,
5,B,receive,ID_B,
6,B,receive,N_A,
7,B,new,N_B,
8,B,encrypt,ID_B,K_BS
9,B,encrypt,ID_S,K_BS
10,B,encrypt,ID_B,K_BS
11,B,new,N_B^',
12,B,encrypt,N_B^',K_BS
13,B,encrypt,a^y,K_BS
14,B,encrypt,ID_A,K_BS
15,B,encrypt,N_A,K_BS
16,B,send,ID_A,
17,B,send,ID_B,
18,B,send,N_B,
19,B,send,ID_B,K_BS
20,B,send,ID_S,K_BS
21,B,send,ID_B,K_BS
22,B,send,N_B^',K_BS
23,B,send,a^y,K_BS
24,B,send,ID_A,K_BS
25,B,send,N_A,K_BS
26,S,receive,ID_A,
27,S,receive,ID_B,
28,S,receive,N_B,
29,S,receive,ID_B,K_BS
30,S,receive,ID_S,K_BS
31,S,receive,ID_B,K_BS
32,S,receive,N_B^',K_BS
33,S,receive,a^y,K_BS
34,S,receive,ID_A,K_BS
35,S,receive,N_A,K_BS
36,S,decrypt,ID_B,K_BS
37,S,decrypt,ID_S,K_BS
38,S,decrypt,ID_B,K_BS
39,S,decrypt,N_B^',K_BS
40,S,decrypt,a^y,K_BS
41,S,decrypt,ID_A,K_BS
42,S,decrypt,N_A,K_BS
43,S,encrypt,ID_S,K_AS
44,S,encrypt,ID_A,K_AS
45,S,encrypt,ID_B,K_AS
46,S,encrypt,N_B^',K_AS
47,S,encrypt,a^y,K_AS
48,S,encrypt,ID_A,K_AS
49,S,encrypt,N_A,K_AS
50,S,send,ID_S,K_AS
51,S,send,ID_A,K_AS
52,S,send,ID_B,K_AS
53,S,send,N_B^',K_AS
54,S,send,a^y,K_AS
55,S,send,ID_A,K_AS
56,S,send,N_A,K_AS
57,S,send,N_B,
58,A,receive,ID_S,K_AS
59,A,receive,ID_A,K_AS
60,A,receive,ID_B,K_AS
61,A,receive,N_B^',K_AS
62,A,receive,a^y,K_AS
63,A,receive,ID_A,K_AS
64,A,receive,N_A,K_AS
65,A,receive,N_B,
66,A,decrypt,ID_S,K_AS
67,A,decrypt,ID_A,K_AS
68,A,decrypt,ID_B,K_AS
69,A,decrypt,N_B^',K_AS
70,A,decrypt,a^y,K_AS
71,A,decrypt,ID_A,K_AS
72,A,decrypt,N_A,K_AS
73,A,encrypt,ID_A,K_AS
74,A,encrypt,ID_S,K_AS
75,A,encrypt,ID_A,K_AS
76,A,new,N_A^',
77,A,encrypt,N_A^',K_AS
78,A,encrypt,a^x,K_AS
79,A,encrypt,ID_B,K_AS
80,A,encrypt,N_B,K_AS
81,A,encrypt,ID_A,K_AB
82,A,encrypt,ID_B,K_AB
83,A,encrypt,N_B,K_AB
84,A,send,ID_A,K_AS
85,A,send,ID_S,K_AS
86,A,send,ID_A,K_AS
87,A,send,N_A^',K_AS
88,A,send,a^x,K_AS
89,A,send,ID_B,K_AS
90,A,send,N_B,K_AS
91,A,send,ID_A,K_AB
92,A,send,ID_B,K_AB
93,A,send,N_B,K_AB
94,S,receive,ID_A,K_AS
95,S,receive,ID_S,K_AS
96,S,receive,ID_A,K_AS
97,S,receive,N_A^',K_AS
98,S,receive,a^x,K_AS
99,S,receive,ID_B,K_AS
100,S,receive,N_B,K_AS
101,S,receive,ID_A,K_AB
102,S,receive,ID_B,K_AB
103,S,receive,N_B,K_AB
104,S,decrypt,ID_A,K_AS
105,S,decrypt,ID_S,K_AS
106,S,decrypt,ID_A,K_AS
107,S,decrypt,N_A^',K_AS
108,S,decrypt,a^x,K_AS
109,S,decrypt,ID_B,K_AS
110,S,decrypt,N_B,K_AS
111,S,encrypt,ID_S,K_BS
112,S,encrypt,ID_B,K_BS
113,S,encrypt,ID_A,K_BS
114,S,encrypt,N_A^',K_BS
115,S,encrypt,a^x,K_BS
116,S,encrypt,ID_B,K_BS
117,S,encrypt,N_B,K_BS
118,S,encrypt,ID_A,K_AB
119,S,encrypt,ID_B,K_AB
120,S,encrypt,N_B,K_AB
121,S,send,ID_S,K_BS
122,S,send,ID_B,K_BS
123,S,send,ID_A,K_BS
124,S,send,N_A^',K_BS
125,S,send,a^x,K_BS
126,S,send,ID_B,K_BS
127,S,send,N_B,K_BS
128,S,send,ID_A,K_AB
129,S,send,ID_B,K_AB
130,S,send,N_B,K_AB
131,B,receive,ID_S,K_BS
132,B,receive,ID_B,K_BS
133,B,receive,ID_A,K_BS
134,B,receive,N_A^',K_BS
135,B,receive,a^x,K_BS
136,B,receive,ID_B,K_BS
137,B,receive,N_B,K_BS
138,B,receive,ID_A,K_AB
139,B,receive,ID_B,K_AB
140,B,receive,N_B,K_AB
141,B,decrypt,ID_S,K_BS
142,B,decrypt,ID_B,K_BS
143,B,decrypt,ID_A,K_BS
144,B,decrypt,N_A^',K_BS
145,B,decrypt,a^x,K_BS
146,B,decrypt,ID_B,K_BS
147,B,decrypt,N_B,K_BS
148,B,decrypt,ID_A,K_AB
149,B,decrypt,ID_B,K_AB
150,B,decrypt,N_B,K_AB
151,B,encrypt,ID_B,K_AB
152,B,encrypt,ID_A,K_AB
153,B,encrypt,N_A,K_AB
154,B,send,ID_B,K_AB
155,B,send,ID_A,K_AB
156,B,send,N_A,K_AB
157,A,receive,ID_B,K_AB
158,A,receive,ID_A,K_AB
159,A,receive,N_A,K_AB
160,A,decrypt,ID_B,K_AB
161,A,decrypt,ID_A,K_AB
162,A,decrypt,N_A,K_AB
