,pp,ap,mp,kp
0,A,encrypt,a^x,Password_A
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,a^x,Password_A
4,A,send,N_A^',
5,B,receive,ID_A,
6,B,receive,a^x,Password_A
7,B,receive,N_A^',
8,B,encrypt,a^y,Password_A
9,B,new,N_B,
10,B,send,a^y,Password_A
11,B,send,N_B,K_AB
12,A,receive,a^y,Password_A
13,A,receive,N_B,K_AB
14,A,new,N_A,
15,A,encrypt,N_A,K_AB
16,A,new,N_B,
17,A,encrypt,N_B,K_AB
18,A,send,N_A,K_AB
19,A,send,N_B,K_AB
20,B,receive,N_A,K_AB
21,B,receive,N_B,K_AB
22,B,decrypt,N_A,K_AB
23,B,decrypt,N_B,K_AB
24,B,new,N_A,
25,B,send,N_A,K_AB
26,A,receive,N_A,
27,A,encrypt,K_AB,K_AB
28,A,send,K_AB,K_AB
29,B,receive,K_AB,K_AB
30,B,decrypt,K_AB,K_AB
