,pp,ap,mp,kp
0,A,new,T_A,
1,A,new,N_A,
2,A,sign,ID_B,Pri_A
3,A,encrypt,ID_B,K_AB
4,A,sign,T_A,Pri_A
5,A,encrypt,T_A,K_AB
6,A,sign,N_A,Pri_A
7,A,encrypt,N_A,K_AB
8,A,send,ID_A,
9,A,send,ID_B,
10,A,send,T_A,
11,A,send,N_A,
12,A,send,ID_B,Pri_A K_AB
13,A,send,T_A,Pri_A K_AB
14,A,send,N_A,Pri_A K_AB
15,B,receive,ID_A,
16,B,receive,ID_B,
17,B,receive,T_A,
18,B,receive,N_A,
19,B,receive,ID_B,Pri_A K_AB
20,B,receive,T_A,Pri_A K_AB
21,B,receive,N_A,Pri_A K_AB
22,B,verify,ID_B,Pub_A
23,B,decrypt,ID_B,K_AB
24,B,verify,T_A,Pub_A
25,B,decrypt,T_A,K_AB
26,B,verify,N_A,Pub_A
27,B,decrypt,N_A,K_AB
28,B,encrypt,ID_A,Pub_B
29,B,encrypt,N_A,Pub_B
30,B,send,ID_B,
31,B,send,ID_A,
32,B,send,N_A,
33,B,send,ID_A,Pub_B
34,B,send,N_A,Pub_B
35,A,receive,ID_B,
36,A,receive,ID_A,
37,A,receive,N_A,
38,A,receive,ID_A,Pub_B
39,A,receive,N_A,Pub_B
