,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,ID_A,
4,A,send,N_A^',
5,B,receive,N_A,
6,B,receive,ID_A,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,encrypt,N_B,K_BS
10,B,encrypt,ID_A,K_BS
11,B,encrypt,ID_B,K_BS
12,B,send,N_B,K_BS
13,B,send,ID_A,K_BS
14,B,send,ID_B,K_BS
15,B,send,N_A,
16,S,receive,N_B,K_BS
17,S,receive,ID_A,K_BS
18,S,receive,ID_B,K_BS
19,S,receive,N_A,
20,S,decrypt,N_B,K_BS
21,S,decrypt,ID_A,K_BS
22,S,decrypt,ID_B,K_BS
23,S,encrypt,K_AB,K_AS
24,S,encrypt,ID_A,K_AS
25,S,encrypt,ID_B,K_AS
26,S,encrypt,N_A,K_AS
27,S,encrypt,N_B,K_AS
28,S,new,N_S,
29,S,send,K_AB,K_AS
30,S,send,ID_A,K_AS
31,S,send,ID_B,K_AS
32,S,send,N_A,K_AS
33,S,send,N_B,K_AS
34,S,send,N_S,
35,A,receive,K_AB,K_AS
36,A,receive,ID_A,K_AS
37,A,receive,ID_B,K_AS
38,A,receive,N_A,K_AS
39,A,receive,N_B,K_AS
40,A,receive,N_S,
41,A,decrypt,K_AB,K_AS
42,A,decrypt,ID_A,K_AS
43,A,decrypt,ID_B,K_AS
44,A,decrypt,N_A,K_AS
45,A,decrypt,N_B,K_AS
46,A,encrypt,ID_A,K_AB
47,A,encrypt,ID_B,K_AB
48,A,encrypt,N_B,K_AB
49,A,send,N_S,
50,A,send,ID_A,K_AB
51,A,send,ID_B,K_AB
52,A,send,N_B,K_AB
53,B,receive,N_S,
54,B,receive,ID_A,K_AB
55,B,receive,ID_B,K_AB
56,B,receive,N_B,K_AB
57,B,decrypt,ID_A,K_AB
58,B,decrypt,ID_B,K_AB
59,B,decrypt,N_B,K_AB
60,B,encrypt,ID_A,K_AB
61,B,encrypt,ID_B,K_AB
62,B,encrypt,N_S+1,K_AB
63,B,send,ID_A,K_AB
64,B,send,ID_B,K_AB
65,B,send,N_S+1,K_AB
66,A,receive,ID_A,K_AB
67,A,receive,ID_B,K_AB
68,A,receive,N_S+1,K_AB
69,A,decrypt,ID_A,K_AB
70,A,decrypt,ID_B,K_AB
71,A,decrypt,N_S+1,K_AB
