,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A,
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,receive,N_A,
7,S,encrypt,ID_S,K_AS
8,S,encrypt,ID_A,K_AS
9,S,encrypt,ID_A,K_AS
10,S,encrypt,K_AB,K_AS
11,S,encrypt,ID_B,K_AS
12,S,new,T_S,
13,S,encrypt,T_S,K_AS
14,S,encrypt,ID_S,K_BS
15,S,encrypt,ID_B,K_BS
16,S,encrypt,ID_A,K_BS
17,S,encrypt,K_AB,K_BS
18,S,encrypt,ID_B,K_BS
19,S,encrypt,T_S,K_BS
20,S,send,ID_S,K_AS
21,S,send,ID_A,K_AS
22,S,send,ID_A,K_AS
23,S,send,K_AB,K_AS
24,S,send,ID_B,K_AS
25,S,send,T_S,K_AS
26,S,send,ID_S,K_BS
27,S,send,ID_B,K_BS
28,S,send,ID_A,K_BS
29,S,send,K_AB,K_BS
30,S,send,ID_B,K_BS
31,S,send,T_S,K_BS
32,A,receive,ID_S,K_AS
33,A,receive,ID_A,K_AS
34,A,receive,ID_A,K_AS
35,A,receive,K_AB,K_AS
36,A,receive,ID_B,K_AS
37,A,receive,T_S,K_AS
38,A,receive,ID_S,K_BS
39,A,receive,ID_B,K_BS
40,A,receive,ID_A,K_BS
41,A,receive,K_AB,K_BS
42,A,receive,ID_B,K_BS
43,A,receive,T_S,K_BS
44,A,decrypt,ID_S,K_AS
45,A,decrypt,ID_A,K_AS
46,A,decrypt,ID_A,K_AS
47,A,decrypt,K_AB,K_AS
48,A,decrypt,ID_B,K_AS
49,A,decrypt,T_S,K_AS
50,A,encrypt,ID_S,K_BS
51,A,encrypt,ID_B,K_BS
52,A,encrypt,ID_A,K_BS
53,A,encrypt,K_AB,K_BS
54,A,encrypt,ID_B,K_BS
55,A,encrypt,T_S,K_BS
56,A,send,ID_S,K_BS
57,A,send,ID_B,K_BS
58,A,send,ID_A,K_BS
59,A,send,K_AB,K_BS
60,A,send,ID_B,K_BS
61,A,send,T_S,K_BS
62,B,receive,ID_S,K_BS
63,B,receive,ID_B,K_BS
64,B,receive,ID_A,K_BS
65,B,receive,K_AB,K_BS
66,B,receive,ID_B,K_BS
67,B,receive,T_S,K_BS
68,B,decrypt,ID_S,K_BS
69,B,decrypt,ID_B,K_BS
70,B,decrypt,ID_A,K_BS
71,B,decrypt,K_AB,K_BS
72,B,decrypt,ID_B,K_BS
73,B,decrypt,T_S,K_BS
