,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,sign,ID_A,Pri_B
6,B,sign,a^y,Pri_B
7,B,send,ID_A,Pri_B
8,B,send,a^y,Pri_B
9,A,receive,ID_A,Pri_B
10,A,receive,a^y,Pri_B
11,A,verify,ID_A,Pub_B
12,A,verify,a^y,Pub_B
13,A,sign,ID_B,Pri_A
14,A,sign,a^x,Pri_A
15,A,new,T_A,
16,A,encrypt,T_A,K_AB
17,A,encrypt,ID_A,K_AB
18,A,encrypt,ID_B,K_AB
19,A,send,ID_B,Pri_A
20,A,send,a^x,Pri_A
21,A,send,T_A,K_AB
22,A,send,ID_A,K_AB
23,A,send,ID_B,K_AB
24,B,receive,ID_B,Pri_A
25,B,receive,a^x,Pri_A
26,B,receive,T_A,K_AB
27,B,receive,ID_A,K_AB
28,B,receive,ID_B,K_AB
29,B,verify,ID_B,Pub_A
30,B,verify,a^x,Pub_A
31,B,decrypt,T_A,K_AB
32,B,decrypt,ID_A,K_AB
33,B,decrypt,ID_B,K_AB
34,B,new,T_B,
35,B,encrypt,T_B,K_AB
36,B,encrypt,ID_A,K_AB
37,B,encrypt,ID_B,K_AB
38,B,send,T_B,K_AB
39,B,send,ID_A,K_AB
40,B,send,ID_B,K_AB
41,A,receive,T_B,K_AB
42,A,receive,ID_A,K_AB
43,A,receive,ID_B,K_AB
44,A,decrypt,T_B,K_AB
45,A,decrypt,ID_A,K_AB
46,A,decrypt,ID_B,K_AB
